distid,createdts,sn,tplg_node_sta_num,tplg_node_type,tplg_node_son
DEV_009_2024-11-17 10:00:00,2024-11-17 10:00:00,DEV_009,15,91,52
DEV_009_2024-11-17 12:00:00,2024-11-17 12:00:00,DEV_009,17,63,66
DEV_009_2024-11-17 14:00:00,2024-11-17 14:00:00,DEV_009,92,25,94
DEV_009_2024-11-17 16:00:00,2024-11-17 16:00:00,DEV_009,74,70,42
DEV_009_2024-11-17 18:00:00,2024-11-17 18:00:00,DEV_009,96,52,74
DEV_009_2024-11-17 20:00:00,2024-11-17 20:00:00,DEV_009,73,95,17
DEV_009_2024-11-17 22:00:00,2024-11-17 22:00:00,DEV_009,57,43,74
DEV_009_2024-11-18 00:00:00,2024-11-18 00:00:00,DEV_009,43,70,27
DEV_009_2024-11-18 02:00:00,2024-11-18 02:00:00,DEV_009,38,6,86
DEV_009_2024-11-18 04:00:00,2024-11-18 04:00:00,DEV_009,93,79,47
DEV_009_2024-11-18 06:00:00,2024-11-18 06:00:00,DEV_009,63,66,18
DEV_009_2024-11-18 08:00:00,2024-11-18 08:00:00,DEV_009,64,61,74
DEV_009_2024-11-18 10:00:00,2024-11-18 10:00:00,DEV_009,1,13,52
DEV_009_2024-11-18 12:00:00,2024-11-18 12:00:00,DEV_009,77,97,23
DEV_009_2024-11-18 14:00:00,2024-11-18 14:00:00,DEV_009,33,35,37
DEV_009_2024-11-18 16:00:00,2024-11-18 16:00:00,DEV_009,46,18,40
DEV_009_2024-11-18 18:00:00,2024-11-18 18:00:00,DEV_009,50,64,88
DEV_009_2024-11-18 20:00:00,2024-11-18 20:00:00,DEV_009,16,5,12
DEV_009_2024-11-18 22:00:00,2024-11-18 22:00:00,DEV_009,88,47,5
DEV_009_2024-11-19 00:00:00,2024-11-19 00:00:00,DEV_009,6,30,47
DEV_009_2024-11-19 02:00:00,2024-11-19 02:00:00,DEV_009,21,48,7
DEV_009_2024-11-19 04:00:00,2024-11-19 04:00:00,DEV_009,79,85,85
DEV_009_2024-11-19 06:00:00,2024-11-19 06:00:00,DEV_009,10,27,44
DEV_009_2024-11-19 08:00:00,2024-11-19 08:00:00,DEV_009,65,95,39
DEV_009_2024-11-19 10:00:00,2024-11-19 10:00:00,DEV_009,34,74,50
DEV_009_2024-11-19 12:00:00,2024-11-19 12:00:00,DEV_009,87,95,62
DEV_009_2024-11-19 14:00:00,2024-11-19 14:00:00,DEV_009,64,84,6
DEV_009_2024-11-19 16:00:00,2024-11-19 16:00:00,DEV_009,43,89,46
DEV_009_2024-11-19 18:00:00,2024-11-19 18:00:00,DEV_009,54,48,67
DEV_009_2024-11-19 20:00:00,2024-11-19 20:00:00,DEV_009,78,82,57
DEV_009_2024-11-19 22:00:00,2024-11-19 22:00:00,DEV_009,93,75,17
DEV_009_2024-11-20 00:00:00,2024-11-20 00:00:00,DEV_009,47,78,74
DEV_009_2024-11-20 02:00:00,2024-11-20 02:00:00,DEV_009,19,23,9
DEV_009_2024-11-20 04:00:00,2024-11-20 04:00:00,DEV_009,80,30,57
DEV_009_2024-11-20 06:00:00,2024-11-20 06:00:00,DEV_009,33,89,87
DEV_009_2024-11-20 08:00:00,2024-11-20 08:00:00,DEV_009,25,78,93
DEV_009_2024-11-20 10:00:00,2024-11-20 10:00:00,DEV_009,41,11,26
DEV_009_2024-11-20 12:00:00,2024-11-20 12:00:00,DEV_009,20,77,62
DEV_009_2024-11-20 14:00:00,2024-11-20 14:00:00,DEV_009,21,92,51
DEV_009_2024-11-20 16:00:00,2024-11-20 16:00:00,DEV_009,19,93,23
DEV_009_2024-11-20 18:00:00,2024-11-20 18:00:00,DEV_009,15,41,31
DEV_009_2024-11-20 20:00:00,2024-11-20 20:00:00,DEV_009,17,26,44
DEV_009_2024-11-20 22:00:00,2024-11-20 22:00:00,DEV_009,46,8,20
DEV_009_2024-11-21 00:00:00,2024-11-21 00:00:00,DEV_009,42,70,90
DEV_009_2024-11-21 02:00:00,2024-11-21 02:00:00,DEV_009,48,71,27
DEV_009_2024-11-21 04:00:00,2024-11-21 04:00:00,DEV_009,81,5,93
DEV_009_2024-11-21 06:00:00,2024-11-21 06:00:00,DEV_009,91,56,80
DEV_009_2024-11-21 08:00:00,2024-11-21 08:00:00,DEV_009,49,25,58
DEV_009_2024-11-21 10:00:00,2024-11-21 10:00:00,DEV_009,12,11,12
DEV_009_2024-11-21 12:00:00,2024-11-21 12:00:00,DEV_009,87,62,82
DEV_009_2024-11-21 14:00:00,2024-11-21 14:00:00,DEV_009,30,30,5
DEV_009_2024-11-21 16:00:00,2024-11-21 16:00:00,DEV_009,92,69,69
DEV_009_2024-11-21 18:00:00,2024-11-21 18:00:00,DEV_009,19,50,66
DEV_009_2024-11-21 20:00:00,2024-11-21 20:00:00,DEV_009,46,98,4
DEV_009_2024-11-21 22:00:00,2024-11-21 22:00:00,DEV_009,46,42,87
DEV_009_2024-11-22 00:00:00,2024-11-22 00:00:00,DEV_009,98,82,12
DEV_009_2024-11-22 02:00:00,2024-11-22 02:00:00,DEV_009,11,34,26
DEV_009_2024-11-22 04:00:00,2024-11-22 04:00:00,DEV_009,7,45,1
DEV_009_2024-11-22 06:00:00,2024-11-22 06:00:00,DEV_009,30,19,46
DEV_009_2024-11-22 08:00:00,2024-11-22 08:00:00,DEV_009,30,77,59
DEV_009_2024-11-22 10:00:00,2024-11-22 10:00:00,DEV_009,23,26,22
DEV_009_2024-11-22 12:00:00,2024-11-22 12:00:00,DEV_009,59,19,43
DEV_009_2024-11-22 14:00:00,2024-11-22 14:00:00,DEV_009,4,10,21
DEV_009_2024-11-22 16:00:00,2024-11-22 16:00:00,DEV_009,26,79,4
DEV_009_2024-11-22 18:00:00,2024-11-22 18:00:00,DEV_009,42,63,17
DEV_009_2024-11-22 20:00:00,2024-11-22 20:00:00,DEV_009,17,12,66
DEV_009_2024-11-22 22:00:00,2024-11-22 22:00:00,DEV_009,41,53,64
DEV_009_2024-11-23 00:00:00,2024-11-23 00:00:00,DEV_009,2,38,72
DEV_009_2024-11-23 02:00:00,2024-11-23 02:00:00,DEV_009,76,9,24
DEV_009_2024-11-23 04:00:00,2024-11-23 04:00:00,DEV_009,61,29,71
DEV_009_2024-11-23 06:00:00,2024-11-23 06:00:00,DEV_009,77,37,90
DEV_009_2024-11-23 08:00:00,2024-11-23 08:00:00,DEV_009,54,55,13
DEV_009_2024-11-23 10:00:00,2024-11-23 10:00:00,DEV_009,24,78,5
DEV_009_2024-11-23 12:00:00,2024-11-23 12:00:00,DEV_009,60,70,93
DEV_009_2024-11-23 14:00:00,2024-11-23 14:00:00,DEV_009,72,36,37
DEV_009_2024-11-23 16:00:00,2024-11-23 16:00:00,DEV_009,54,38,53
DEV_009_2024-11-23 18:00:00,2024-11-23 18:00:00,DEV_009,57,54,88
DEV_009_2024-11-23 20:00:00,2024-11-23 20:00:00,DEV_009,80,11,3
DEV_009_2024-11-23 22:00:00,2024-11-23 22:00:00,DEV_009,35,32,48
DEV_009_2024-11-24 00:00:00,2024-11-24 00:00:00,DEV_009,89,2,25
DEV_009_2024-11-24 02:00:00,2024-11-24 02:00:00,DEV_009,49,97,64
DEV_009_2024-11-24 04:00:00,2024-11-24 04:00:00,DEV_009,40,5,33
DEV_009_2024-11-24 06:00:00,2024-11-24 06:00:00,DEV_009,26,50,60
DEV_009_2024-11-24 08:00:00,2024-11-24 08:00:00,DEV_009,52,15,99
DEV_009_2024-11-24 10:00:00,2024-11-24 10:00:00,DEV_009,37,29,94
DEV_009_2024-11-24 12:00:00,2024-11-24 12:00:00,DEV_009,54,93,33
DEV_009_2024-11-24 14:00:00,2024-11-24 14:00:00,DEV_009,66,6,69
DEV_009_2024-11-24 16:00:00,2024-11-24 16:00:00,DEV_009,75,71,2
DEV_009_2024-11-24 18:00:00,2024-11-24 18:00:00,DEV_009,95,51,89
DEV_009_2024-11-24 20:00:00,2024-11-24 20:00:00,DEV_009,81,52,39
DEV_009_2024-11-24 22:00:00,2024-11-24 22:00:00,DEV_009,72,64,22
DEV_009_2024-11-25 00:00:00,2024-11-25 00:00:00,DEV_009,83,65,85
DEV_009_2024-11-25 02:00:00,2024-11-25 02:00:00,DEV_009,34,92,58
DEV_009_2024-11-25 04:00:00,2024-11-25 04:00:00,DEV_009,57,35,58
DEV_009_2024-11-25 06:00:00,2024-11-25 06:00:00,DEV_009,65,38,17
DEV_009_2024-11-25 08:00:00,2024-11-25 08:00:00,DEV_009,30,3,93
DEV_009_2024-11-25 10:00:00,2024-11-25 10:00:00,DEV_009,20,90,27
DEV_009_2024-11-25 12:00:00,2024-11-25 12:00:00,DEV_009,63,73,16
DEV_009_2024-11-25 14:00:00,2024-11-25 14:00:00,DEV_009,74,32,74
DEV_009_2024-11-25 16:00:00,2024-11-25 16:00:00,DEV_009,10,60,7
DEV_009_2024-11-25 18:00:00,2024-11-25 18:00:00,DEV_009,85,52,18
DEV_009_2024-11-25 20:00:00,2024-11-25 20:00:00,DEV_009,68,69,17
DEV_009_2024-11-25 22:00:00,2024-11-25 22:00:00,DEV_009,51,28,48
DEV_009_2024-11-26 00:00:00,2024-11-26 00:00:00,DEV_009,93,3,96
DEV_009_2024-11-26 02:00:00,2024-11-26 02:00:00,DEV_009,14,95,96
DEV_009_2024-11-26 04:00:00,2024-11-26 04:00:00,DEV_009,83,16,6
DEV_009_2024-11-26 06:00:00,2024-11-26 06:00:00,DEV_009,30,52,41
DEV_009_2024-11-26 08:00:00,2024-11-26 08:00:00,DEV_009,63,53,80
DEV_009_2024-11-26 10:00:00,2024-11-26 10:00:00,DEV_009,3,38,95
DEV_009_2024-11-26 12:00:00,2024-11-26 12:00:00,DEV_009,35,60,96
DEV_009_2024-11-26 14:00:00,2024-11-26 14:00:00,DEV_009,98,96,61
DEV_009_2024-11-26 16:00:00,2024-11-26 16:00:00,DEV_009,42,90,48
DEV_009_2024-11-26 18:00:00,2024-11-26 18:00:00,DEV_009,9,70,61
DEV_009_2024-11-26 20:00:00,2024-11-26 20:00:00,DEV_009,38,2,64
DEV_009_2024-11-26 22:00:00,2024-11-26 22:00:00,DEV_009,95,39,13
DEV_009_2024-11-27 00:00:00,2024-11-27 00:00:00,DEV_009,55,30,14
DEV_009_2024-11-27 02:00:00,2024-11-27 02:00:00,DEV_009,19,75,96
DEV_009_2024-11-27 04:00:00,2024-11-27 04:00:00,DEV_009,70,63,58
DEV_009_2024-11-27 06:00:00,2024-11-27 06:00:00,DEV_009,93,66,55
DEV_009_2024-11-27 08:00:00,2024-11-27 08:00:00,DEV_009,37,56,30
DEV_009_2024-11-27 10:00:00,2024-11-27 10:00:00,DEV_009,89,46,49
DEV_009_2024-11-27 12:00:00,2024-11-27 12:00:00,DEV_009,76,96,66
DEV_009_2024-11-27 14:00:00,2024-11-27 14:00:00,DEV_009,40,24,81
DEV_009_2024-11-27 16:00:00,2024-11-27 16:00:00,DEV_009,8,53,3
DEV_009_2024-11-27 18:00:00,2024-11-27 18:00:00,DEV_009,59,58,17
DEV_009_2024-11-27 20:00:00,2024-11-27 20:00:00,DEV_009,16,97,4
DEV_009_2024-11-27 22:00:00,2024-11-27 22:00:00,DEV_009,26,70,77
DEV_009_2024-11-28 00:00:00,2024-11-28 00:00:00,DEV_009,83,59,22
DEV_009_2024-11-28 02:00:00,2024-11-28 02:00:00,DEV_009,84,94,56
DEV_009_2024-11-28 04:00:00,2024-11-28 04:00:00,DEV_009,47,43,91
DEV_009_2024-11-28 06:00:00,2024-11-28 06:00:00,DEV_009,24,33,75
DEV_009_2024-11-28 08:00:00,2024-11-28 08:00:00,DEV_009,41,65,69
DEV_009_2024-11-28 10:00:00,2024-11-28 10:00:00,DEV_009,69,47,80
DEV_009_2024-11-28 12:00:00,2024-11-28 12:00:00,DEV_009,42,17,98
DEV_009_2024-11-28 14:00:00,2024-11-28 14:00:00,DEV_009,70,80,26
DEV_009_2024-11-28 16:00:00,2024-11-28 16:00:00,DEV_009,94,72,19
DEV_009_2024-11-28 18:00:00,2024-11-28 18:00:00,DEV_009,53,58,59
DEV_009_2024-11-28 20:00:00,2024-11-28 20:00:00,DEV_009,68,13,10
DEV_009_2024-11-28 22:00:00,2024-11-28 22:00:00,DEV_009,53,17,60
DEV_009_2024-11-29 00:00:00,2024-11-29 00:00:00,DEV_009,92,50,98
DEV_009_2024-11-29 02:00:00,2024-11-29 02:00:00,DEV_009,85,60,57
DEV_009_2024-11-29 04:00:00,2024-11-29 04:00:00,DEV_009,75,59,19
DEV_009_2024-11-29 06:00:00,2024-11-29 06:00:00,DEV_009,87,45,40
DEV_009_2024-11-29 08:00:00,2024-11-29 08:00:00,DEV_009,92,83,35
DEV_009_2024-11-29 10:00:00,2024-11-29 10:00:00,DEV_009,27,91,84
DEV_009_2024-11-29 12:00:00,2024-11-29 12:00:00,DEV_009,85,48,12
DEV_009_2024-11-29 14:00:00,2024-11-29 14:00:00,DEV_009,51,24,51
DEV_009_2024-11-29 16:00:00,2024-11-29 16:00:00,DEV_009,57,76,23
DEV_009_2024-11-29 18:00:00,2024-11-29 18:00:00,DEV_009,63,73,62
DEV_009_2024-11-29 20:00:00,2024-11-29 20:00:00,DEV_009,11,53,25
DEV_009_2024-11-29 22:00:00,2024-11-29 22:00:00,DEV_009,40,49,23
DEV_009_2024-11-30 00:00:00,2024-11-30 00:00:00,DEV_009,47,17,78
DEV_009_2024-11-30 02:00:00,2024-11-30 02:00:00,DEV_009,34,2,14
DEV_009_2024-11-30 04:00:00,2024-11-30 04:00:00,DEV_009,21,78,68
DEV_009_2024-11-30 06:00:00,2024-11-30 06:00:00,DEV_009,48,3,24
DEV_009_2024-11-30 08:00:00,2024-11-30 08:00:00,DEV_009,38,28,63
DEV_009_2024-11-30 10:00:00,2024-11-30 10:00:00,DEV_009,86,9,70
DEV_009_2024-11-30 12:00:00,2024-11-30 12:00:00,DEV_009,22,57,43
DEV_009_2024-11-30 14:00:00,2024-11-30 14:00:00,DEV_009,29,12,90
DEV_009_2024-11-30 16:00:00,2024-11-30 16:00:00,DEV_009,13,89,47
DEV_009_2024-11-30 18:00:00,2024-11-30 18:00:00,DEV_009,10,47,95
DEV_009_2024-11-30 20:00:00,2024-11-30 20:00:00,DEV_009,10,93,89
DEV_009_2024-11-30 22:00:00,2024-11-30 22:00:00,DEV_009,7,30,44
DEV_009_2024-12-01 00:00:00,2024-12-01 00:00:00,DEV_009,81,6,81
DEV_009_2024-12-01 02:00:00,2024-12-01 02:00:00,DEV_009,28,67,66
DEV_009_2024-12-01 04:00:00,2024-12-01 04:00:00,DEV_009,40,39,55
DEV_009_2024-12-01 06:00:00,2024-12-01 06:00:00,DEV_009,90,85,61
DEV_009_2024-12-01 08:00:00,2024-12-01 08:00:00,DEV_009,34,28,14
DEV_009_2024-12-01 10:00:00,2024-12-01 10:00:00,DEV_009,23,19,28
DEV_009_2024-12-01 12:00:00,2024-12-01 12:00:00,DEV_009,34,62,34
DEV_009_2024-12-01 14:00:00,2024-12-01 14:00:00,DEV_009,44,63,31
DEV_009_2024-12-01 16:00:00,2024-12-01 16:00:00,DEV_009,97,24,56
DEV_009_2024-12-01 18:00:00,2024-12-01 18:00:00,DEV_009,63,95,26
DEV_009_2024-12-01 20:00:00,2024-12-01 20:00:00,DEV_009,26,43,70
DEV_009_2024-12-01 22:00:00,2024-12-01 22:00:00,DEV_009,5,34,39
DEV_009_2024-12-02 00:00:00,2024-12-02 00:00:00,DEV_009,32,5,74
DEV_009_2024-12-02 02:00:00,2024-12-02 02:00:00,DEV_009,54,50,90
DEV_009_2024-12-02 04:00:00,2024-12-02 04:00:00,DEV_009,65,85,91
DEV_009_2024-12-02 06:00:00,2024-12-02 06:00:00,DEV_009,96,45,20
DEV_009_2024-12-02 08:00:00,2024-12-02 08:00:00,DEV_009,18,58,78
DEV_009_2024-12-02 10:00:00,2024-12-02 10:00:00,DEV_009,61,56,93
DEV_009_2024-12-02 12:00:00,2024-12-02 12:00:00,DEV_009,75,6,95
DEV_009_2024-12-02 14:00:00,2024-12-02 14:00:00,DEV_009,49,32,65
DEV_009_2024-12-02 16:00:00,2024-12-02 16:00:00,DEV_009,36,68,60
DEV_009_2024-12-02 18:00:00,2024-12-02 18:00:00,DEV_009,9,27,60
DEV_009_2024-12-02 20:00:00,2024-12-02 20:00:00,DEV_009,31,15,45
DEV_009_2024-12-02 22:00:00,2024-12-02 22:00:00,DEV_009,47,94,72
DEV_009_2024-12-03 00:00:00,2024-12-03 00:00:00,DEV_009,12,60,88
DEV_009_2024-12-03 02:00:00,2024-12-03 02:00:00,DEV_009,30,19,23
DEV_009_2024-12-03 04:00:00,2024-12-03 04:00:00,DEV_009,79,79,2
DEV_009_2024-12-03 06:00:00,2024-12-03 06:00:00,DEV_009,30,33,45
DEV_009_2024-12-03 08:00:00,2024-12-03 08:00:00,DEV_009,26,48,9
DEV_009_2024-12-03 10:00:00,2024-12-03 10:00:00,DEV_009,67,2,41
DEV_009_2024-12-03 12:00:00,2024-12-03 12:00:00,DEV_009,76,25,43
DEV_009_2024-12-03 14:00:00,2024-12-03 14:00:00,DEV_009,71,22,77
DEV_009_2024-12-03 16:00:00,2024-12-03 16:00:00,DEV_009,79,67,30
DEV_009_2024-12-03 18:00:00,2024-12-03 18:00:00,DEV_009,30,34,50
DEV_009_2024-12-03 20:00:00,2024-12-03 20:00:00,DEV_009,90,60,4
DEV_009_2024-12-03 22:00:00,2024-12-03 22:00:00,DEV_009,92,1,15
DEV_009_2024-12-04 00:00:00,2024-12-04 00:00:00,DEV_009,1,71,6
DEV_009_2024-12-04 02:00:00,2024-12-04 02:00:00,DEV_009,94,84,77
DEV_009_2024-12-04 04:00:00,2024-12-04 04:00:00,DEV_009,33,14,10
DEV_009_2024-12-04 06:00:00,2024-12-04 06:00:00,DEV_009,42,30,2
DEV_009_2024-12-04 08:00:00,2024-12-04 08:00:00,DEV_009,2,89,1
DEV_009_2024-12-04 10:00:00,2024-12-04 10:00:00,DEV_009,30,87,94
DEV_009_2024-12-04 12:00:00,2024-12-04 12:00:00,DEV_009,14,55,51
DEV_009_2024-12-04 14:00:00,2024-12-04 14:00:00,DEV_009,76,29,97
DEV_009_2024-12-04 16:00:00,2024-12-04 16:00:00,DEV_009,24,77,6
DEV_009_2024-12-04 18:00:00,2024-12-04 18:00:00,DEV_009,24,12,42
DEV_009_2024-12-04 20:00:00,2024-12-04 20:00:00,DEV_009,15,24,93
DEV_009_2024-12-04 22:00:00,2024-12-04 22:00:00,DEV_009,1,61,34
DEV_009_2024-12-05 00:00:00,2024-12-05 00:00:00,DEV_009,19,40,15
DEV_009_2024-12-05 02:00:00,2024-12-05 02:00:00,DEV_009,98,57,60
DEV_009_2024-12-05 04:00:00,2024-12-05 04:00:00,DEV_009,15,48,18
DEV_009_2024-12-05 06:00:00,2024-12-05 06:00:00,DEV_009,25,45,81
DEV_009_2024-12-05 08:00:00,2024-12-05 08:00:00,DEV_009,59,83,36
DEV_009_2024-12-05 10:00:00,2024-12-05 10:00:00,DEV_009,28,88,46
DEV_009_2024-12-05 12:00:00,2024-12-05 12:00:00,DEV_009,60,6,13
DEV_009_2024-12-05 14:00:00,2024-12-05 14:00:00,DEV_009,2,49,70
DEV_009_2024-12-05 16:00:00,2024-12-05 16:00:00,DEV_009,26,20,26
DEV_009_2024-12-05 18:00:00,2024-12-05 18:00:00,DEV_009,11,10,40
DEV_009_2024-12-05 20:00:00,2024-12-05 20:00:00,DEV_009,56,48,78
DEV_009_2024-12-05 22:00:00,2024-12-05 22:00:00,DEV_009,91,28,21
DEV_009_2024-12-06 00:00:00,2024-12-06 00:00:00,DEV_009,15,27,72
DEV_009_2024-12-06 02:00:00,2024-12-06 02:00:00,DEV_009,65,61,40
DEV_009_2024-12-06 04:00:00,2024-12-06 04:00:00,DEV_009,48,87,85
DEV_009_2024-12-06 06:00:00,2024-12-06 06:00:00,DEV_009,37,33,16
DEV_009_2024-12-06 08:00:00,2024-12-06 08:00:00,DEV_009,38,39,23
DEV_009_2024-12-06 10:00:00,2024-12-06 10:00:00,DEV_009,58,99,73
DEV_009_2024-12-06 12:00:00,2024-12-06 12:00:00,DEV_009,77,95,48
DEV_009_2024-12-06 14:00:00,2024-12-06 14:00:00,DEV_009,77,37,89
DEV_009_2024-12-06 16:00:00,2024-12-06 16:00:00,DEV_009,63,61,73
DEV_009_2024-12-06 18:00:00,2024-12-06 18:00:00,DEV_009,21,50,35
DEV_009_2024-12-06 20:00:00,2024-12-06 20:00:00,DEV_009,24,75,89
DEV_009_2024-12-06 22:00:00,2024-12-06 22:00:00,DEV_009,29,54,72
DEV_009_2024-12-07 00:00:00,2024-12-07 00:00:00,DEV_009,52,20,94
DEV_009_2024-12-07 02:00:00,2024-12-07 02:00:00,DEV_009,19,42,6
DEV_009_2024-12-07 04:00:00,2024-12-07 04:00:00,DEV_009,98,39,29
DEV_009_2024-12-07 06:00:00,2024-12-07 06:00:00,DEV_009,87,34,46
DEV_009_2024-12-07 08:00:00,2024-12-07 08:00:00,DEV_009,69,85,38
DEV_009_2024-12-07 10:00:00,2024-12-07 10:00:00,DEV_009,35,61,96
DEV_009_2024-12-07 12:00:00,2024-12-07 12:00:00,DEV_009,36,49,73
DEV_009_2024-12-07 14:00:00,2024-12-07 14:00:00,DEV_009,33,42,90
DEV_009_2024-12-07 16:00:00,2024-12-07 16:00:00,DEV_009,77,16,11
DEV_009_2024-12-07 18:00:00,2024-12-07 18:00:00,DEV_009,47,75,93
DEV_009_2024-12-07 20:00:00,2024-12-07 20:00:00,DEV_009,24,3,95
DEV_009_2024-12-07 22:00:00,2024-12-07 22:00:00,DEV_009,50,28,65
DEV_009_2024-12-08 00:00:00,2024-12-08 00:00:00,DEV_009,29,43,36
DEV_009_2024-12-08 02:00:00,2024-12-08 02:00:00,DEV_009,11,12,15
DEV_009_2024-12-08 04:00:00,2024-12-08 04:00:00,DEV_009,15,92,30
DEV_009_2024-12-08 06:00:00,2024-12-08 06:00:00,DEV_009,80,53,67
DEV_009_2024-12-08 08:00:00,2024-12-08 08:00:00,DEV_009,29,56,5
DEV_009_2024-12-08 10:00:00,2024-12-08 10:00:00,DEV_009,82,53,70
DEV_009_2024-12-08 12:00:00,2024-12-08 12:00:00,DEV_009,97,12,47
DEV_009_2024-12-08 14:00:00,2024-12-08 14:00:00,DEV_009,35,22,54
DEV_009_2024-12-08 16:00:00,2024-12-08 16:00:00,DEV_009,69,71,30
DEV_009_2024-12-08 18:00:00,2024-12-08 18:00:00,DEV_009,24,44,78
DEV_009_2024-12-08 20:00:00,2024-12-08 20:00:00,DEV_009,6,42,61
DEV_009_2024-12-08 22:00:00,2024-12-08 22:00:00,DEV_009,89,34,65
DEV_009_2024-12-09 00:00:00,2024-12-09 00:00:00,DEV_009,37,80,93
DEV_009_2024-12-09 02:00:00,2024-12-09 02:00:00,DEV_009,25,39,20
DEV_009_2024-12-09 04:00:00,2024-12-09 04:00:00,DEV_009,49,89,81
DEV_009_2024-12-09 06:00:00,2024-12-09 06:00:00,DEV_009,56,70,40
DEV_009_2024-12-09 08:00:00,2024-12-09 08:00:00,DEV_009,88,62,41
DEV_009_2024-12-09 10:00:00,2024-12-09 10:00:00,DEV_009,94,9,42
DEV_009_2024-12-09 12:00:00,2024-12-09 12:00:00,DEV_009,41,26,42
DEV_009_2024-12-09 14:00:00,2024-12-09 14:00:00,DEV_009,97,17,62
DEV_009_2024-12-09 16:00:00,2024-12-09 16:00:00,DEV_009,92,96,39
DEV_009_2024-12-09 18:00:00,2024-12-09 18:00:00,DEV_009,10,30,82
DEV_009_2024-12-09 20:00:00,2024-12-09 20:00:00,DEV_009,45,84,68
DEV_009_2024-12-09 22:00:00,2024-12-09 22:00:00,DEV_009,12,63,93
DEV_009_2024-12-10 00:00:00,2024-12-10 00:00:00,DEV_009,87,33,16
DEV_009_2024-12-10 02:00:00,2024-12-10 02:00:00,DEV_009,27,46,20
DEV_009_2024-12-10 04:00:00,2024-12-10 04:00:00,DEV_009,78,39,97
DEV_009_2024-12-10 06:00:00,2024-12-10 06:00:00,DEV_009,42,16,21
DEV_009_2024-12-10 08:00:00,2024-12-10 08:00:00,DEV_009,28,18,86
DEV_009_2024-12-10 10:00:00,2024-12-10 10:00:00,DEV_009,39,85,93
DEV_009_2024-12-10 12:00:00,2024-12-10 12:00:00,DEV_009,24,31,28
DEV_009_2024-12-10 14:00:00,2024-12-10 14:00:00,DEV_009,10,42,41
DEV_009_2024-12-10 16:00:00,2024-12-10 16:00:00,DEV_009,1,81,50
DEV_009_2024-12-10 18:00:00,2024-12-10 18:00:00,DEV_009,30,99,43
DEV_009_2024-12-10 20:00:00,2024-12-10 20:00:00,DEV_009,81,36,29
DEV_009_2024-12-10 22:00:00,2024-12-10 22:00:00,DEV_009,52,64,35
DEV_009_2024-12-11 00:00:00,2024-12-11 00:00:00,DEV_009,71,37,46
DEV_009_2024-12-11 02:00:00,2024-12-11 02:00:00,DEV_009,61,62,65
DEV_009_2024-12-11 04:00:00,2024-12-11 04:00:00,DEV_009,16,37,54
DEV_009_2024-12-11 06:00:00,2024-12-11 06:00:00,DEV_009,7,37,37
DEV_009_2024-12-11 08:00:00,2024-12-11 08:00:00,DEV_009,40,48,8
DEV_009_2024-12-11 10:00:00,2024-12-11 10:00:00,DEV_009,18,29,78
DEV_009_2024-12-11 12:00:00,2024-12-11 12:00:00,DEV_009,92,12,19
DEV_009_2024-12-11 14:00:00,2024-12-11 14:00:00,DEV_009,51,83,44
DEV_009_2024-12-11 16:00:00,2024-12-11 16:00:00,DEV_009,5,63,92
DEV_009_2024-12-11 18:00:00,2024-12-11 18:00:00,DEV_009,62,93,78
DEV_009_2024-12-11 20:00:00,2024-12-11 20:00:00,DEV_009,64,40,60
DEV_009_2024-12-11 22:00:00,2024-12-11 22:00:00,DEV_009,24,43,64
DEV_009_2024-12-12 00:00:00,2024-12-12 00:00:00,DEV_009,28,32,79
DEV_009_2024-12-12 02:00:00,2024-12-12 02:00:00,DEV_009,58,27,65
DEV_009_2024-12-12 04:00:00,2024-12-12 04:00:00,DEV_009,72,38,80
DEV_009_2024-12-12 06:00:00,2024-12-12 06:00:00,DEV_009,49,1,84
DEV_009_2024-12-12 08:00:00,2024-12-12 08:00:00,DEV_009,74,19,67
DEV_009_2024-12-12 10:00:00,2024-12-12 10:00:00,DEV_009,16,11,7
DEV_009_2024-12-12 12:00:00,2024-12-12 12:00:00,DEV_009,42,83,76
DEV_009_2024-12-12 14:00:00,2024-12-12 14:00:00,DEV_009,97,66,71
DEV_009_2024-12-12 16:00:00,2024-12-12 16:00:00,DEV_009,47,78,48
DEV_009_2024-12-12 18:00:00,2024-12-12 18:00:00,DEV_009,37,74,90
DEV_009_2024-12-12 20:00:00,2024-12-12 20:00:00,DEV_009,26,40,78
DEV_009_2024-12-12 22:00:00,2024-12-12 22:00:00,DEV_009,39,88,63
DEV_009_2024-12-13 00:00:00,2024-12-13 00:00:00,DEV_009,63,60,96
DEV_009_2024-12-13 02:00:00,2024-12-13 02:00:00,DEV_009,76,27,70
DEV_009_2024-12-13 04:00:00,2024-12-13 04:00:00,DEV_009,28,23,34
DEV_009_2024-12-13 06:00:00,2024-12-13 06:00:00,DEV_009,94,35,49
DEV_009_2024-12-13 08:00:00,2024-12-13 08:00:00,DEV_009,81,60,48
DEV_009_2024-12-13 10:00:00,2024-12-13 10:00:00,DEV_009,40,89,60
DEV_009_2024-12-13 12:00:00,2024-12-13 12:00:00,DEV_009,92,95,23
DEV_009_2024-12-13 14:00:00,2024-12-13 14:00:00,DEV_009,59,3,59
DEV_009_2024-12-13 16:00:00,2024-12-13 16:00:00,DEV_009,16,36,52
DEV_009_2024-12-13 18:00:00,2024-12-13 18:00:00,DEV_009,8,82,27
