distid,createdts,sn,wc_interface,wc_current_ch,wc_enable
DEV_009_2024-10-20 13:00:00,2024-10-20 13:00:00,DEV_009,87,77,47
DEV_009_2024-10-20 14:00:00,2024-10-20 14:00:00,DEV_009,27,51,20
DEV_009_2024-10-20 15:00:00,2024-10-20 15:00:00,DEV_009,13,63,44
DEV_009_2024-10-20 16:00:00,2024-10-20 16:00:00,DEV_009,24,3,10
DEV_009_2024-10-20 17:00:00,2024-10-20 17:00:00,DEV_009,65,49,58
DEV_009_2024-10-20 18:00:00,2024-10-20 18:00:00,DEV_009,77,78,97
DEV_009_2024-10-20 19:00:00,2024-10-20 19:00:00,DEV_009,2,66,31
DEV_009_2024-10-20 20:00:00,2024-10-20 20:00:00,DEV_009,68,98,83
DEV_009_2024-10-20 21:00:00,2024-10-20 21:00:00,DEV_009,37,73,24
DEV_009_2024-10-20 22:00:00,2024-10-20 22:00:00,DEV_009,77,44,94
DEV_009_2024-10-20 23:00:00,2024-10-20 23:00:00,DEV_009,83,41,74
DEV_009_2024-10-21 00:00:00,2024-10-21 00:00:00,DEV_009,51,42,78
DEV_009_2024-10-21 01:00:00,2024-10-21 01:00:00,DEV_009,40,48,84
DEV_009_2024-10-21 02:00:00,2024-10-21 02:00:00,DEV_009,4,60,39
DEV_009_2024-10-21 03:00:00,2024-10-21 03:00:00,DEV_009,5,96,6
DEV_009_2024-10-21 04:00:00,2024-10-21 04:00:00,DEV_009,14,70,78
DEV_009_2024-10-21 05:00:00,2024-10-21 05:00:00,DEV_009,12,62,27
DEV_009_2024-10-21 06:00:00,2024-10-21 06:00:00,DEV_009,54,90,12
DEV_009_2024-10-21 07:00:00,2024-10-21 07:00:00,DEV_009,8,74,16
DEV_009_2024-10-21 08:00:00,2024-10-21 08:00:00,DEV_009,52,26,8
DEV_009_2024-10-21 09:00:00,2024-10-21 09:00:00,DEV_009,45,93,84
DEV_009_2024-10-21 10:00:00,2024-10-21 10:00:00,DEV_009,81,19,17
DEV_009_2024-10-21 11:00:00,2024-10-21 11:00:00,DEV_009,65,29,14
DEV_009_2024-10-21 12:00:00,2024-10-21 12:00:00,DEV_009,17,13,93
DEV_009_2024-10-21 13:00:00,2024-10-21 13:00:00,DEV_009,98,91,63
DEV_009_2024-10-21 14:00:00,2024-10-21 14:00:00,DEV_009,33,29,37
DEV_009_2024-10-21 15:00:00,2024-10-21 15:00:00,DEV_009,83,46,24
DEV_009_2024-10-21 16:00:00,2024-10-21 16:00:00,DEV_009,14,5,53
DEV_009_2024-10-21 17:00:00,2024-10-21 17:00:00,DEV_009,88,98,95
DEV_009_2024-10-21 18:00:00,2024-10-21 18:00:00,DEV_009,30,60,73
DEV_009_2024-10-21 19:00:00,2024-10-21 19:00:00,DEV_009,91,28,26
DEV_009_2024-10-21 20:00:00,2024-10-21 20:00:00,DEV_009,18,36,8
DEV_009_2024-10-21 21:00:00,2024-10-21 21:00:00,DEV_009,18,84,58
DEV_009_2024-10-21 22:00:00,2024-10-21 22:00:00,DEV_009,32,93,49
DEV_009_2024-10-21 23:00:00,2024-10-21 23:00:00,DEV_009,48,82,71
DEV_009_2024-10-22 00:00:00,2024-10-22 00:00:00,DEV_009,65,92,33
DEV_009_2024-10-22 01:00:00,2024-10-22 01:00:00,DEV_009,50,4,84
DEV_009_2024-10-22 02:00:00,2024-10-22 02:00:00,DEV_009,36,95,28
DEV_009_2024-10-22 03:00:00,2024-10-22 03:00:00,DEV_009,3,6,45
DEV_009_2024-10-22 04:00:00,2024-10-22 04:00:00,DEV_009,23,7,61
DEV_009_2024-10-22 05:00:00,2024-10-22 05:00:00,DEV_009,65,6,24
DEV_009_2024-10-22 06:00:00,2024-10-22 06:00:00,DEV_009,37,45,51
DEV_009_2024-10-22 07:00:00,2024-10-22 07:00:00,DEV_009,88,45,63
DEV_009_2024-10-22 08:00:00,2024-10-22 08:00:00,DEV_009,29,96,25
DEV_009_2024-10-22 09:00:00,2024-10-22 09:00:00,DEV_009,10,35,55
DEV_009_2024-10-22 10:00:00,2024-10-22 10:00:00,DEV_009,25,91,45
DEV_009_2024-10-22 11:00:00,2024-10-22 11:00:00,DEV_009,96,12,4
DEV_009_2024-10-22 12:00:00,2024-10-22 12:00:00,DEV_009,90,67,17
DEV_009_2024-10-22 13:00:00,2024-10-22 13:00:00,DEV_009,73,93,65
DEV_009_2024-10-22 14:00:00,2024-10-22 14:00:00,DEV_009,82,53,84
DEV_009_2024-10-22 15:00:00,2024-10-22 15:00:00,DEV_009,57,98,28
DEV_009_2024-10-22 16:00:00,2024-10-22 16:00:00,DEV_009,99,16,21
DEV_009_2024-10-22 17:00:00,2024-10-22 17:00:00,DEV_009,77,99,42
DEV_009_2024-10-22 18:00:00,2024-10-22 18:00:00,DEV_009,54,32,38
DEV_009_2024-10-22 19:00:00,2024-10-22 19:00:00,DEV_009,70,38,54
DEV_009_2024-10-22 20:00:00,2024-10-22 20:00:00,DEV_009,60,77,77
DEV_009_2024-10-22 21:00:00,2024-10-22 21:00:00,DEV_009,47,12,53
DEV_009_2024-10-22 22:00:00,2024-10-22 22:00:00,DEV_009,33,28,3
DEV_009_2024-10-22 23:00:00,2024-10-22 23:00:00,DEV_009,82,26,54
DEV_009_2024-10-23 00:00:00,2024-10-23 00:00:00,DEV_009,40,66,68
DEV_009_2024-10-23 01:00:00,2024-10-23 01:00:00,DEV_009,92,92,89
DEV_009_2024-10-23 02:00:00,2024-10-23 02:00:00,DEV_009,90,47,2
DEV_009_2024-10-23 03:00:00,2024-10-23 03:00:00,DEV_009,42,34,94
DEV_009_2024-10-23 04:00:00,2024-10-23 04:00:00,DEV_009,21,44,87
DEV_009_2024-10-23 05:00:00,2024-10-23 05:00:00,DEV_009,97,2,91
DEV_009_2024-10-23 06:00:00,2024-10-23 06:00:00,DEV_009,59,86,98
DEV_009_2024-10-23 07:00:00,2024-10-23 07:00:00,DEV_009,16,20,26
DEV_009_2024-10-23 08:00:00,2024-10-23 08:00:00,DEV_009,16,70,23
DEV_009_2024-10-23 09:00:00,2024-10-23 09:00:00,DEV_009,42,37,72
DEV_009_2024-10-23 10:00:00,2024-10-23 10:00:00,DEV_009,6,37,22
DEV_009_2024-10-23 11:00:00,2024-10-23 11:00:00,DEV_009,6,32,17
DEV_009_2024-10-23 12:00:00,2024-10-23 12:00:00,DEV_009,38,17,37
DEV_009_2024-10-23 13:00:00,2024-10-23 13:00:00,DEV_009,23,49,61
DEV_009_2024-10-23 14:00:00,2024-10-23 14:00:00,DEV_009,49,61,77
DEV_009_2024-10-23 15:00:00,2024-10-23 15:00:00,DEV_009,32,86,63
DEV_009_2024-10-23 16:00:00,2024-10-23 16:00:00,DEV_009,7,22,85
DEV_009_2024-10-23 17:00:00,2024-10-23 17:00:00,DEV_009,6,61,14
DEV_009_2024-10-23 18:00:00,2024-10-23 18:00:00,DEV_009,16,3,9
DEV_009_2024-10-23 19:00:00,2024-10-23 19:00:00,DEV_009,47,85,94
DEV_009_2024-10-23 20:00:00,2024-10-23 20:00:00,DEV_009,94,42,42
DEV_009_2024-10-23 21:00:00,2024-10-23 21:00:00,DEV_009,96,23,3
DEV_009_2024-10-23 22:00:00,2024-10-23 22:00:00,DEV_009,1,67,71
DEV_009_2024-10-23 23:00:00,2024-10-23 23:00:00,DEV_009,3,49,67
DEV_009_2024-10-24 00:00:00,2024-10-24 00:00:00,DEV_009,55,4,31
DEV_009_2024-10-24 01:00:00,2024-10-24 01:00:00,DEV_009,66,78,64
DEV_009_2024-10-24 02:00:00,2024-10-24 02:00:00,DEV_009,31,63,66
DEV_009_2024-10-24 03:00:00,2024-10-24 03:00:00,DEV_009,31,47,22
DEV_009_2024-10-24 04:00:00,2024-10-24 04:00:00,DEV_009,74,94,97
DEV_009_2024-10-24 05:00:00,2024-10-24 05:00:00,DEV_009,83,46,89
DEV_009_2024-10-24 06:00:00,2024-10-24 06:00:00,DEV_009,58,61,46
DEV_009_2024-10-24 07:00:00,2024-10-24 07:00:00,DEV_009,1,96,25
DEV_009_2024-10-24 08:00:00,2024-10-24 08:00:00,DEV_009,61,81,14
DEV_009_2024-10-24 09:00:00,2024-10-24 09:00:00,DEV_009,45,77,39
DEV_009_2024-10-24 10:00:00,2024-10-24 10:00:00,DEV_009,66,32,96
DEV_009_2024-10-24 11:00:00,2024-10-24 11:00:00,DEV_009,58,56,6
DEV_009_2024-10-24 12:00:00,2024-10-24 12:00:00,DEV_009,89,67,82
DEV_009_2024-10-24 13:00:00,2024-10-24 13:00:00,DEV_009,50,38,3
DEV_009_2024-10-24 14:00:00,2024-10-24 14:00:00,DEV_009,5,24,54
DEV_009_2024-10-24 15:00:00,2024-10-24 15:00:00,DEV_009,34,39,88
DEV_009_2024-10-24 16:00:00,2024-10-24 16:00:00,DEV_009,92,48,49
DEV_009_2024-10-24 17:00:00,2024-10-24 17:00:00,DEV_009,34,80,7
DEV_009_2024-10-24 18:00:00,2024-10-24 18:00:00,DEV_009,18,70,92
DEV_009_2024-10-24 19:00:00,2024-10-24 19:00:00,DEV_009,34,51,93
DEV_009_2024-10-24 20:00:00,2024-10-24 20:00:00,DEV_009,68,14,69
DEV_009_2024-10-24 21:00:00,2024-10-24 21:00:00,DEV_009,89,8,15
DEV_009_2024-10-24 22:00:00,2024-10-24 22:00:00,DEV_009,83,59,11
DEV_009_2024-10-24 23:00:00,2024-10-24 23:00:00,DEV_009,20,55,36
DEV_009_2024-10-25 00:00:00,2024-10-25 00:00:00,DEV_009,82,14,58
DEV_009_2024-10-25 01:00:00,2024-10-25 01:00:00,DEV_009,38,89,80
DEV_009_2024-10-25 02:00:00,2024-10-25 02:00:00,DEV_009,82,1,65
DEV_009_2024-10-25 03:00:00,2024-10-25 03:00:00,DEV_009,1,85,60
DEV_009_2024-10-25 04:00:00,2024-10-25 04:00:00,DEV_009,25,91,10
DEV_009_2024-10-25 05:00:00,2024-10-25 05:00:00,DEV_009,50,12,92
DEV_009_2024-10-25 06:00:00,2024-10-25 06:00:00,DEV_009,32,33,72
DEV_009_2024-10-25 07:00:00,2024-10-25 07:00:00,DEV_009,26,42,50
DEV_009_2024-10-25 08:00:00,2024-10-25 08:00:00,DEV_009,61,41,57
DEV_009_2024-10-25 09:00:00,2024-10-25 09:00:00,DEV_009,2,99,98
DEV_009_2024-10-25 10:00:00,2024-10-25 10:00:00,DEV_009,70,31,23
DEV_009_2024-10-25 11:00:00,2024-10-25 11:00:00,DEV_009,76,54,28
DEV_009_2024-10-25 12:00:00,2024-10-25 12:00:00,DEV_009,79,19,76
DEV_009_2024-10-25 13:00:00,2024-10-25 13:00:00,DEV_009,48,2,11
DEV_009_2024-10-25 14:00:00,2024-10-25 14:00:00,DEV_009,44,59,59
DEV_009_2024-10-25 15:00:00,2024-10-25 15:00:00,DEV_009,38,25,21
DEV_009_2024-10-25 16:00:00,2024-10-25 16:00:00,DEV_009,42,36,9
DEV_009_2024-10-25 17:00:00,2024-10-25 17:00:00,DEV_009,12,10,59
DEV_009_2024-10-25 18:00:00,2024-10-25 18:00:00,DEV_009,5,33,69
DEV_009_2024-10-25 19:00:00,2024-10-25 19:00:00,DEV_009,80,63,29
DEV_009_2024-10-25 20:00:00,2024-10-25 20:00:00,DEV_009,18,93,6
DEV_009_2024-10-25 21:00:00,2024-10-25 21:00:00,DEV_009,53,82,32
DEV_009_2024-10-25 22:00:00,2024-10-25 22:00:00,DEV_009,42,47,31
DEV_009_2024-10-25 23:00:00,2024-10-25 23:00:00,DEV_009,62,56,11
DEV_009_2024-10-26 00:00:00,2024-10-26 00:00:00,DEV_009,26,92,27
DEV_009_2024-10-26 01:00:00,2024-10-26 01:00:00,DEV_009,83,57,27
DEV_009_2024-10-26 02:00:00,2024-10-26 02:00:00,DEV_009,59,62,20
DEV_009_2024-10-26 03:00:00,2024-10-26 03:00:00,DEV_009,3,16,44
DEV_009_2024-10-26 04:00:00,2024-10-26 04:00:00,DEV_009,93,79,30
DEV_009_2024-10-26 05:00:00,2024-10-26 05:00:00,DEV_009,40,65,29
DEV_009_2024-10-26 06:00:00,2024-10-26 06:00:00,DEV_009,30,32,10
DEV_009_2024-10-26 07:00:00,2024-10-26 07:00:00,DEV_009,91,51,8
DEV_009_2024-10-26 08:00:00,2024-10-26 08:00:00,DEV_009,51,36,55
DEV_009_2024-10-26 09:00:00,2024-10-26 09:00:00,DEV_009,35,36,56
DEV_009_2024-10-26 10:00:00,2024-10-26 10:00:00,DEV_009,36,89,84
DEV_009_2024-10-26 11:00:00,2024-10-26 11:00:00,DEV_009,61,62,81
DEV_009_2024-10-26 12:00:00,2024-10-26 12:00:00,DEV_009,87,25,64
DEV_009_2024-10-26 13:00:00,2024-10-26 13:00:00,DEV_009,60,57,95
DEV_009_2024-10-26 14:00:00,2024-10-26 14:00:00,DEV_009,70,99,52
DEV_009_2024-10-26 15:00:00,2024-10-26 15:00:00,DEV_009,56,63,68
DEV_009_2024-10-26 16:00:00,2024-10-26 16:00:00,DEV_009,20,54,1
DEV_009_2024-10-26 17:00:00,2024-10-26 17:00:00,DEV_009,90,98,10
DEV_009_2024-10-26 18:00:00,2024-10-26 18:00:00,DEV_009,23,51,24
DEV_009_2024-10-26 19:00:00,2024-10-26 19:00:00,DEV_009,13,29,58
DEV_009_2024-10-26 20:00:00,2024-10-26 20:00:00,DEV_009,91,95,43
DEV_009_2024-10-26 21:00:00,2024-10-26 21:00:00,DEV_009,10,31,74
DEV_009_2024-10-26 22:00:00,2024-10-26 22:00:00,DEV_009,88,97,14
DEV_009_2024-10-26 23:00:00,2024-10-26 23:00:00,DEV_009,99,34,17
DEV_009_2024-10-27 00:00:00,2024-10-27 00:00:00,DEV_009,21,96,67
DEV_009_2024-10-27 01:00:00,2024-10-27 01:00:00,DEV_009,58,79,8
DEV_009_2024-10-27 02:00:00,2024-10-27 02:00:00,DEV_009,96,38,26
DEV_009_2024-10-27 03:00:00,2024-10-27 03:00:00,DEV_009,64,30,9
DEV_009_2024-10-27 04:00:00,2024-10-27 04:00:00,DEV_009,32,11,86
DEV_009_2024-10-27 05:00:00,2024-10-27 05:00:00,DEV_009,34,18,19
DEV_009_2024-10-27 06:00:00,2024-10-27 06:00:00,DEV_009,54,82,37
DEV_009_2024-10-27 07:00:00,2024-10-27 07:00:00,DEV_009,82,12,4
DEV_009_2024-10-27 08:00:00,2024-10-27 08:00:00,DEV_009,43,27,51
DEV_009_2024-10-27 09:00:00,2024-10-27 09:00:00,DEV_009,5,6,77
DEV_009_2024-10-27 10:00:00,2024-10-27 10:00:00,DEV_009,87,56,89
DEV_009_2024-10-27 11:00:00,2024-10-27 11:00:00,DEV_009,68,96,44
DEV_009_2024-10-27 12:00:00,2024-10-27 12:00:00,DEV_009,15,90,42
DEV_009_2024-10-27 13:00:00,2024-10-27 13:00:00,DEV_009,11,73,11
DEV_009_2024-10-27 14:00:00,2024-10-27 14:00:00,DEV_009,66,27,58
DEV_009_2024-10-27 15:00:00,2024-10-27 15:00:00,DEV_009,90,72,21
DEV_009_2024-10-27 16:00:00,2024-10-27 16:00:00,DEV_009,21,72,1
DEV_009_2024-10-27 17:00:00,2024-10-27 17:00:00,DEV_009,58,13,73
DEV_009_2024-10-27 18:00:00,2024-10-27 18:00:00,DEV_009,92,6,87
DEV_009_2024-10-27 19:00:00,2024-10-27 19:00:00,DEV_009,58,17,73
DEV_009_2024-10-27 20:00:00,2024-10-27 20:00:00,DEV_009,12,86,52
DEV_009_2024-10-27 21:00:00,2024-10-27 21:00:00,DEV_009,76,70,73
DEV_009_2024-10-27 22:00:00,2024-10-27 22:00:00,DEV_009,52,37,3
DEV_009_2024-10-27 23:00:00,2024-10-27 23:00:00,DEV_009,98,8,10
DEV_009_2024-10-28 00:00:00,2024-10-28 00:00:00,DEV_009,47,41,64
DEV_009_2024-10-28 01:00:00,2024-10-28 01:00:00,DEV_009,42,43,9
DEV_009_2024-10-28 02:00:00,2024-10-28 02:00:00,DEV_009,14,91,96
DEV_009_2024-10-28 03:00:00,2024-10-28 03:00:00,DEV_009,4,2,97
DEV_009_2024-10-28 04:00:00,2024-10-28 04:00:00,DEV_009,85,1,75
DEV_009_2024-10-28 05:00:00,2024-10-28 05:00:00,DEV_009,65,46,59
DEV_009_2024-10-28 06:00:00,2024-10-28 06:00:00,DEV_009,75,7,66
DEV_009_2024-10-28 07:00:00,2024-10-28 07:00:00,DEV_009,15,72,47
DEV_009_2024-10-28 08:00:00,2024-10-28 08:00:00,DEV_009,90,40,42
DEV_009_2024-10-28 09:00:00,2024-10-28 09:00:00,DEV_009,51,35,41
DEV_009_2024-10-28 10:00:00,2024-10-28 10:00:00,DEV_009,85,57,38
DEV_009_2024-10-28 11:00:00,2024-10-28 11:00:00,DEV_009,72,96,8
DEV_009_2024-10-28 12:00:00,2024-10-28 12:00:00,DEV_009,74,63,87
DEV_009_2024-10-28 13:00:00,2024-10-28 13:00:00,DEV_009,4,48,52
DEV_009_2024-10-28 14:00:00,2024-10-28 14:00:00,DEV_009,38,94,87
DEV_009_2024-10-28 15:00:00,2024-10-28 15:00:00,DEV_009,5,85,70
DEV_009_2024-10-28 16:00:00,2024-10-28 16:00:00,DEV_009,81,89,24
DEV_009_2024-10-28 17:00:00,2024-10-28 17:00:00,DEV_009,86,77,17
DEV_009_2024-10-28 18:00:00,2024-10-28 18:00:00,DEV_009,78,98,90
DEV_009_2024-10-28 19:00:00,2024-10-28 19:00:00,DEV_009,83,26,3
DEV_009_2024-10-28 20:00:00,2024-10-28 20:00:00,DEV_009,2,92,2
DEV_009_2024-10-28 21:00:00,2024-10-28 21:00:00,DEV_009,22,71,4
DEV_009_2024-10-28 22:00:00,2024-10-28 22:00:00,DEV_009,38,84,70
DEV_009_2024-10-28 23:00:00,2024-10-28 23:00:00,DEV_009,73,52,31
DEV_009_2024-10-29 00:00:00,2024-10-29 00:00:00,DEV_009,26,36,26
DEV_009_2024-10-29 01:00:00,2024-10-29 01:00:00,DEV_009,28,5,74
DEV_009_2024-10-29 02:00:00,2024-10-29 02:00:00,DEV_009,18,15,57
DEV_009_2024-10-29 03:00:00,2024-10-29 03:00:00,DEV_009,97,5,37
DEV_009_2024-10-29 04:00:00,2024-10-29 04:00:00,DEV_009,86,86,22
DEV_009_2024-10-29 05:00:00,2024-10-29 05:00:00,DEV_009,52,15,17
DEV_009_2024-10-29 06:00:00,2024-10-29 06:00:00,DEV_009,51,45,63
DEV_009_2024-10-29 07:00:00,2024-10-29 07:00:00,DEV_009,28,59,86
DEV_009_2024-10-29 08:00:00,2024-10-29 08:00:00,DEV_009,21,42,81
DEV_009_2024-10-29 09:00:00,2024-10-29 09:00:00,DEV_009,69,82,17
DEV_009_2024-10-29 10:00:00,2024-10-29 10:00:00,DEV_009,68,7,89
DEV_009_2024-10-29 11:00:00,2024-10-29 11:00:00,DEV_009,40,40,43
DEV_009_2024-10-29 12:00:00,2024-10-29 12:00:00,DEV_009,73,83,51
DEV_009_2024-10-29 13:00:00,2024-10-29 13:00:00,DEV_009,73,23,95
DEV_009_2024-10-29 14:00:00,2024-10-29 14:00:00,DEV_009,32,31,17
DEV_009_2024-10-29 15:00:00,2024-10-29 15:00:00,DEV_009,58,86,35
DEV_009_2024-10-29 16:00:00,2024-10-29 16:00:00,DEV_009,30,64,53
DEV_009_2024-10-29 17:00:00,2024-10-29 17:00:00,DEV_009,51,37,90
DEV_009_2024-10-29 18:00:00,2024-10-29 18:00:00,DEV_009,6,34,56
DEV_009_2024-10-29 19:00:00,2024-10-29 19:00:00,DEV_009,96,25,13
DEV_009_2024-10-29 20:00:00,2024-10-29 20:00:00,DEV_009,63,66,5
DEV_009_2024-10-29 21:00:00,2024-10-29 21:00:00,DEV_009,75,11,88
DEV_009_2024-10-29 22:00:00,2024-10-29 22:00:00,DEV_009,78,94,44
DEV_009_2024-10-29 23:00:00,2024-10-29 23:00:00,DEV_009,99,85,69
DEV_009_2024-10-30 00:00:00,2024-10-30 00:00:00,DEV_009,2,40,37
DEV_009_2024-10-30 01:00:00,2024-10-30 01:00:00,DEV_009,49,98,75
DEV_009_2024-10-30 02:00:00,2024-10-30 02:00:00,DEV_009,36,75,73
DEV_009_2024-10-30 03:00:00,2024-10-30 03:00:00,DEV_009,70,34,58
DEV_009_2024-10-30 04:00:00,2024-10-30 04:00:00,DEV_009,37,96,60
DEV_009_2024-10-30 05:00:00,2024-10-30 05:00:00,DEV_009,12,32,81
DEV_009_2024-10-30 06:00:00,2024-10-30 06:00:00,DEV_009,4,33,43
DEV_009_2024-10-30 07:00:00,2024-10-30 07:00:00,DEV_009,9,98,51
DEV_009_2024-10-30 08:00:00,2024-10-30 08:00:00,DEV_009,94,20,39
DEV_009_2024-10-30 09:00:00,2024-10-30 09:00:00,DEV_009,23,41,44
DEV_009_2024-10-30 10:00:00,2024-10-30 10:00:00,DEV_009,35,23,58
DEV_009_2024-10-30 11:00:00,2024-10-30 11:00:00,DEV_009,48,87,58
DEV_009_2024-10-30 12:00:00,2024-10-30 12:00:00,DEV_009,57,87,39
DEV_009_2024-10-30 13:00:00,2024-10-30 13:00:00,DEV_009,28,64,62
DEV_009_2024-10-30 14:00:00,2024-10-30 14:00:00,DEV_009,83,62,94
DEV_009_2024-10-30 15:00:00,2024-10-30 15:00:00,DEV_009,85,88,85
DEV_009_2024-10-30 16:00:00,2024-10-30 16:00:00,DEV_009,26,51,50
DEV_009_2024-10-30 17:00:00,2024-10-30 17:00:00,DEV_009,36,26,33
DEV_009_2024-10-30 18:00:00,2024-10-30 18:00:00,DEV_009,68,73,8
DEV_009_2024-10-30 19:00:00,2024-10-30 19:00:00,DEV_009,66,93,23
DEV_009_2024-10-30 20:00:00,2024-10-30 20:00:00,DEV_009,70,55,43
DEV_009_2024-10-30 21:00:00,2024-10-30 21:00:00,DEV_009,21,22,9
DEV_009_2024-10-30 22:00:00,2024-10-30 22:00:00,DEV_009,34,59,26
DEV_009_2024-10-30 23:00:00,2024-10-30 23:00:00,DEV_009,1,5,41
DEV_009_2024-10-31 00:00:00,2024-10-31 00:00:00,DEV_009,63,22,68
DEV_009_2024-10-31 01:00:00,2024-10-31 01:00:00,DEV_009,48,66,16
DEV_009_2024-10-31 02:00:00,2024-10-31 02:00:00,DEV_009,80,53,86
DEV_009_2024-10-31 03:00:00,2024-10-31 03:00:00,DEV_009,65,79,64
DEV_009_2024-10-31 04:00:00,2024-10-31 04:00:00,DEV_009,88,68,63
DEV_009_2024-10-31 05:00:00,2024-10-31 05:00:00,DEV_009,62,82,81
DEV_009_2024-10-31 06:00:00,2024-10-31 06:00:00,DEV_009,71,45,52
DEV_009_2024-10-31 07:00:00,2024-10-31 07:00:00,DEV_009,74,65,2
DEV_009_2024-10-31 08:00:00,2024-10-31 08:00:00,DEV_009,49,22,96
DEV_009_2024-10-31 09:00:00,2024-10-31 09:00:00,DEV_009,29,35,81
DEV_009_2024-10-31 10:00:00,2024-10-31 10:00:00,DEV_009,76,24,94
DEV_009_2024-10-31 11:00:00,2024-10-31 11:00:00,DEV_009,30,84,42
DEV_009_2024-10-31 12:00:00,2024-10-31 12:00:00,DEV_009,71,50,71
DEV_009_2024-10-31 13:00:00,2024-10-31 13:00:00,DEV_009,60,30,12
DEV_009_2024-10-31 14:00:00,2024-10-31 14:00:00,DEV_009,49,95,82
DEV_009_2024-10-31 15:00:00,2024-10-31 15:00:00,DEV_009,46,43,2
DEV_009_2024-10-31 16:00:00,2024-10-31 16:00:00,DEV_009,97,75,98
DEV_009_2024-10-31 17:00:00,2024-10-31 17:00:00,DEV_009,80,54,35
DEV_009_2024-10-31 18:00:00,2024-10-31 18:00:00,DEV_009,52,33,85
DEV_009_2024-10-31 19:00:00,2024-10-31 19:00:00,DEV_009,84,72,51
DEV_009_2024-10-31 20:00:00,2024-10-31 20:00:00,DEV_009,26,97,62
DEV_009_2024-10-31 21:00:00,2024-10-31 21:00:00,DEV_009,61,26,37
DEV_009_2024-10-31 22:00:00,2024-10-31 22:00:00,DEV_009,30,95,97
DEV_009_2024-10-31 23:00:00,2024-10-31 23:00:00,DEV_009,11,53,41
DEV_009_2024-11-01 00:00:00,2024-11-01 00:00:00,DEV_009,5,66,13
DEV_009_2024-11-01 01:00:00,2024-11-01 01:00:00,DEV_009,63,82,90
DEV_009_2024-11-01 02:00:00,2024-11-01 02:00:00,DEV_009,25,44,14
DEV_009_2024-11-01 03:00:00,2024-11-01 03:00:00,DEV_009,69,59,56
DEV_009_2024-11-01 04:00:00,2024-11-01 04:00:00,DEV_009,52,66,68
DEV_009_2024-11-01 05:00:00,2024-11-01 05:00:00,DEV_009,12,75,68
DEV_009_2024-11-01 06:00:00,2024-11-01 06:00:00,DEV_009,43,73,74
DEV_009_2024-11-01 07:00:00,2024-11-01 07:00:00,DEV_009,91,6,15
DEV_009_2024-11-01 08:00:00,2024-11-01 08:00:00,DEV_009,42,31,86
DEV_009_2024-11-01 09:00:00,2024-11-01 09:00:00,DEV_009,53,6,33
DEV_009_2024-11-01 10:00:00,2024-11-01 10:00:00,DEV_009,29,21,54
DEV_009_2024-11-01 11:00:00,2024-11-01 11:00:00,DEV_009,56,94,21
DEV_009_2024-11-01 12:00:00,2024-11-01 12:00:00,DEV_009,55,58,64
DEV_009_2024-11-01 13:00:00,2024-11-01 13:00:00,DEV_009,86,46,84
DEV_009_2024-11-01 14:00:00,2024-11-01 14:00:00,DEV_009,22,60,11
DEV_009_2024-11-01 15:00:00,2024-11-01 15:00:00,DEV_009,47,31,77
DEV_009_2024-11-01 16:00:00,2024-11-01 16:00:00,DEV_009,18,22,56
DEV_009_2024-11-01 17:00:00,2024-11-01 17:00:00,DEV_009,17,38,25
DEV_009_2024-11-01 18:00:00,2024-11-01 18:00:00,DEV_009,32,15,13
DEV_009_2024-11-01 19:00:00,2024-11-01 19:00:00,DEV_009,58,90,50
DEV_009_2024-11-01 20:00:00,2024-11-01 20:00:00,DEV_009,11,13,97
DEV_009_2024-11-01 21:00:00,2024-11-01 21:00:00,DEV_009,50,38,1
DEV_009_2024-11-01 22:00:00,2024-11-01 22:00:00,DEV_009,39,27,36
DEV_009_2024-11-01 23:00:00,2024-11-01 23:00:00,DEV_009,32,41,15
DEV_009_2024-11-02 00:00:00,2024-11-02 00:00:00,DEV_009,31,6,89
DEV_009_2024-11-02 01:00:00,2024-11-02 01:00:00,DEV_009,52,82,22
DEV_009_2024-11-02 02:00:00,2024-11-02 02:00:00,DEV_009,31,73,46
DEV_009_2024-11-02 03:00:00,2024-11-02 03:00:00,DEV_009,67,97,91
DEV_009_2024-11-02 04:00:00,2024-11-02 04:00:00,DEV_009,43,1,44
DEV_009_2024-11-02 05:00:00,2024-11-02 05:00:00,DEV_009,57,9,5
DEV_009_2024-11-02 06:00:00,2024-11-02 06:00:00,DEV_009,79,9,45
DEV_009_2024-11-02 07:00:00,2024-11-02 07:00:00,DEV_009,92,77,24
DEV_009_2024-11-02 08:00:00,2024-11-02 08:00:00,DEV_009,74,42,22
DEV_009_2024-11-02 09:00:00,2024-11-02 09:00:00,DEV_009,60,86,37
DEV_009_2024-11-02 10:00:00,2024-11-02 10:00:00,DEV_009,39,84,74
DEV_009_2024-11-02 11:00:00,2024-11-02 11:00:00,DEV_009,74,90,89
DEV_009_2024-11-02 12:00:00,2024-11-02 12:00:00,DEV_009,53,28,77
DEV_009_2024-11-02 13:00:00,2024-11-02 13:00:00,DEV_009,15,60,60
DEV_009_2024-11-02 14:00:00,2024-11-02 14:00:00,DEV_009,6,52,12
DEV_009_2024-11-02 15:00:00,2024-11-02 15:00:00,DEV_009,19,96,75
DEV_009_2024-11-02 16:00:00,2024-11-02 16:00:00,DEV_009,97,2,55
DEV_009_2024-11-02 17:00:00,2024-11-02 17:00:00,DEV_009,15,64,69
