distid,createdts,sn,event_type,event_action
DEV_009_2024-12-19 08:00:00,2024-12-19 08:00:00,DEV_009,40,78
DEV_009_2024-12-19 12:00:00,2024-12-19 12:00:00,DEV_009,75,63
DEV_009_2024-12-19 16:00:00,2024-12-19 16:00:00,DEV_009,70,1
DEV_009_2024-12-19 20:00:00,2024-12-19 20:00:00,DEV_009,52,93
DEV_009_2024-12-20 00:00:00,2024-12-20 00:00:00,DEV_009,80,26
DEV_009_2024-12-20 04:00:00,2024-12-20 04:00:00,DEV_009,37,5
DEV_009_2024-12-20 08:00:00,2024-12-20 08:00:00,DEV_009,61,19
DEV_009_2024-12-20 12:00:00,2024-12-20 12:00:00,DEV_009,97,72
DEV_009_2024-12-20 16:00:00,2024-12-20 16:00:00,DEV_009,17,71
DEV_009_2024-12-20 20:00:00,2024-12-20 20:00:00,DEV_009,92,55
DEV_009_2024-12-21 00:00:00,2024-12-21 00:00:00,DEV_009,5,4
DEV_009_2024-12-21 04:00:00,2024-12-21 04:00:00,DEV_009,53,72
DEV_009_2024-12-21 08:00:00,2024-12-21 08:00:00,DEV_009,7,49
DEV_009_2024-12-21 12:00:00,2024-12-21 12:00:00,DEV_009,29,41
DEV_009_2024-12-21 16:00:00,2024-12-21 16:00:00,DEV_009,10,67
DEV_009_2024-12-21 20:00:00,2024-12-21 20:00:00,DEV_009,40,82
DEV_009_2024-12-22 00:00:00,2024-12-22 00:00:00,DEV_009,67,93
DEV_009_2024-12-22 04:00:00,2024-12-22 04:00:00,DEV_009,39,51
DEV_009_2024-12-22 08:00:00,2024-12-22 08:00:00,DEV_009,3,69
DEV_009_2024-12-22 12:00:00,2024-12-22 12:00:00,DEV_009,22,19
DEV_009_2024-12-22 16:00:00,2024-12-22 16:00:00,DEV_009,23,52
DEV_009_2024-12-22 20:00:00,2024-12-22 20:00:00,DEV_009,84,9
DEV_009_2024-12-23 00:00:00,2024-12-23 00:00:00,DEV_009,47,58
DEV_009_2024-12-23 04:00:00,2024-12-23 04:00:00,DEV_009,77,42
DEV_009_2024-12-23 08:00:00,2024-12-23 08:00:00,DEV_009,16,31
DEV_009_2024-12-23 12:00:00,2024-12-23 12:00:00,DEV_009,54,80
DEV_009_2024-12-23 16:00:00,2024-12-23 16:00:00,DEV_009,43,95
DEV_009_2024-12-23 20:00:00,2024-12-23 20:00:00,DEV_009,79,13
DEV_009_2024-12-24 00:00:00,2024-12-24 00:00:00,DEV_009,84,98
DEV_009_2024-12-24 04:00:00,2024-12-24 04:00:00,DEV_009,51,4
DEV_009_2024-12-24 08:00:00,2024-12-24 08:00:00,DEV_009,26,52
DEV_009_2024-12-24 12:00:00,2024-12-24 12:00:00,DEV_009,64,57
DEV_009_2024-12-24 16:00:00,2024-12-24 16:00:00,DEV_009,25,35
DEV_009_2024-12-24 20:00:00,2024-12-24 20:00:00,DEV_009,85,30
DEV_009_2024-12-25 00:00:00,2024-12-25 00:00:00,DEV_009,33,21
DEV_009_2024-12-25 04:00:00,2024-12-25 04:00:00,DEV_009,64,87
DEV_009_2024-12-25 08:00:00,2024-12-25 08:00:00,DEV_009,81,53
DEV_009_2024-12-25 12:00:00,2024-12-25 12:00:00,DEV_009,28,96
DEV_009_2024-12-25 16:00:00,2024-12-25 16:00:00,DEV_009,92,95
DEV_009_2024-12-25 20:00:00,2024-12-25 20:00:00,DEV_009,48,27
DEV_009_2024-12-26 00:00:00,2024-12-26 00:00:00,DEV_009,97,9
DEV_009_2024-12-26 04:00:00,2024-12-26 04:00:00,DEV_009,82,22
DEV_009_2024-12-26 08:00:00,2024-12-26 08:00:00,DEV_009,76,61
DEV_009_2024-12-26 12:00:00,2024-12-26 12:00:00,DEV_009,64,79
DEV_009_2024-12-26 16:00:00,2024-12-26 16:00:00,DEV_009,5,54
DEV_009_2024-12-26 20:00:00,2024-12-26 20:00:00,DEV_009,72,42
DEV_009_2024-12-27 00:00:00,2024-12-27 00:00:00,DEV_009,72,35
DEV_009_2024-12-27 04:00:00,2024-12-27 04:00:00,DEV_009,72,24
DEV_009_2024-12-27 08:00:00,2024-12-27 08:00:00,DEV_009,13,23
DEV_009_2024-12-27 12:00:00,2024-12-27 12:00:00,DEV_009,60,21
DEV_009_2024-12-27 16:00:00,2024-12-27 16:00:00,DEV_009,99,99
DEV_009_2024-12-27 20:00:00,2024-12-27 20:00:00,DEV_009,36,47
DEV_009_2024-12-28 00:00:00,2024-12-28 00:00:00,DEV_009,75,94
DEV_009_2024-12-28 04:00:00,2024-12-28 04:00:00,DEV_009,66,3
DEV_009_2024-12-28 08:00:00,2024-12-28 08:00:00,DEV_009,6,59
DEV_009_2024-12-28 12:00:00,2024-12-28 12:00:00,DEV_009,61,5
DEV_009_2024-12-28 16:00:00,2024-12-28 16:00:00,DEV_009,31,83
DEV_009_2024-12-28 20:00:00,2024-12-28 20:00:00,DEV_009,81,41
DEV_009_2024-12-29 00:00:00,2024-12-29 00:00:00,DEV_009,29,98
DEV_009_2024-12-29 04:00:00,2024-12-29 04:00:00,DEV_009,25,68
DEV_009_2024-12-29 08:00:00,2024-12-29 08:00:00,DEV_009,96,32
DEV_009_2024-12-29 12:00:00,2024-12-29 12:00:00,DEV_009,29,85
DEV_009_2024-12-29 16:00:00,2024-12-29 16:00:00,DEV_009,98,75
DEV_009_2024-12-29 20:00:00,2024-12-29 20:00:00,DEV_009,62,73
DEV_010_2024-09-01 00:00:00,2024-09-01 00:00:00,DEV_010,3,48
DEV_010_2024-09-01 03:00:00,2024-09-01 03:00:00,DEV_010,83,29
DEV_010_2024-09-01 06:00:00,2024-09-01 06:00:00,DEV_010,55,24
DEV_010_2024-09-01 09:00:00,2024-09-01 09:00:00,DEV_010,54,35
DEV_010_2024-09-01 12:00:00,2024-09-01 12:00:00,DEV_010,60,55
DEV_010_2024-09-01 15:00:00,2024-09-01 15:00:00,DEV_010,99,58
DEV_010_2024-09-01 18:00:00,2024-09-01 18:00:00,DEV_010,13,99
DEV_010_2024-09-01 21:00:00,2024-09-01 21:00:00,DEV_010,91,75
DEV_010_2024-09-02 00:00:00,2024-09-02 00:00:00,DEV_010,89,90
DEV_010_2024-09-02 03:00:00,2024-09-02 03:00:00,DEV_010,15,61
DEV_010_2024-09-02 06:00:00,2024-09-02 06:00:00,DEV_010,14,31
DEV_010_2024-09-02 09:00:00,2024-09-02 09:00:00,DEV_010,25,61
DEV_010_2024-09-02 12:00:00,2024-09-02 12:00:00,DEV_010,32,12
DEV_010_2024-09-02 15:00:00,2024-09-02 15:00:00,DEV_010,9,62
DEV_010_2024-09-02 18:00:00,2024-09-02 18:00:00,DEV_010,58,67
DEV_010_2024-09-02 21:00:00,2024-09-02 21:00:00,DEV_010,12,60
DEV_010_2024-09-03 00:00:00,2024-09-03 00:00:00,DEV_010,85,57
DEV_010_2024-09-03 03:00:00,2024-09-03 03:00:00,DEV_010,94,98
DEV_010_2024-09-03 06:00:00,2024-09-03 06:00:00,DEV_010,2,59
DEV_010_2024-09-03 09:00:00,2024-09-03 09:00:00,DEV_010,71,35
DEV_010_2024-09-03 12:00:00,2024-09-03 12:00:00,DEV_010,79,60
DEV_010_2024-09-03 15:00:00,2024-09-03 15:00:00,DEV_010,82,67
DEV_010_2024-09-03 18:00:00,2024-09-03 18:00:00,DEV_010,65,95
DEV_010_2024-09-03 21:00:00,2024-09-03 21:00:00,DEV_010,66,59
DEV_010_2024-09-04 00:00:00,2024-09-04 00:00:00,DEV_010,49,8
DEV_010_2024-09-04 03:00:00,2024-09-04 03:00:00,DEV_010,74,20
DEV_010_2024-09-04 06:00:00,2024-09-04 06:00:00,DEV_010,14,93
DEV_010_2024-09-04 09:00:00,2024-09-04 09:00:00,DEV_010,82,40
DEV_010_2024-09-04 12:00:00,2024-09-04 12:00:00,DEV_010,77,46
DEV_010_2024-09-04 15:00:00,2024-09-04 15:00:00,DEV_010,53,29
DEV_010_2024-09-04 18:00:00,2024-09-04 18:00:00,DEV_010,12,83
DEV_010_2024-09-04 21:00:00,2024-09-04 21:00:00,DEV_010,16,60
DEV_010_2024-09-05 00:00:00,2024-09-05 00:00:00,DEV_010,65,7
DEV_010_2024-09-05 03:00:00,2024-09-05 03:00:00,DEV_010,58,95
DEV_010_2024-09-05 06:00:00,2024-09-05 06:00:00,DEV_010,61,96
DEV_010_2024-09-05 09:00:00,2024-09-05 09:00:00,DEV_010,80,63
DEV_010_2024-09-05 12:00:00,2024-09-05 12:00:00,DEV_010,82,53
DEV_010_2024-09-05 15:00:00,2024-09-05 15:00:00,DEV_010,49,39
DEV_010_2024-09-05 18:00:00,2024-09-05 18:00:00,DEV_010,40,77
DEV_010_2024-09-05 21:00:00,2024-09-05 21:00:00,DEV_010,76,40
DEV_010_2024-09-06 00:00:00,2024-09-06 00:00:00,DEV_010,4,81
DEV_010_2024-09-06 03:00:00,2024-09-06 03:00:00,DEV_010,89,47
DEV_010_2024-09-06 06:00:00,2024-09-06 06:00:00,DEV_010,33,11
DEV_010_2024-09-06 09:00:00,2024-09-06 09:00:00,DEV_010,95,71
DEV_010_2024-09-06 12:00:00,2024-09-06 12:00:00,DEV_010,25,25
DEV_010_2024-09-06 15:00:00,2024-09-06 15:00:00,DEV_010,71,9
DEV_010_2024-09-06 18:00:00,2024-09-06 18:00:00,DEV_010,35,39
DEV_010_2024-09-06 21:00:00,2024-09-06 21:00:00,DEV_010,10,2
DEV_010_2024-09-07 00:00:00,2024-09-07 00:00:00,DEV_010,28,51
DEV_010_2024-09-07 03:00:00,2024-09-07 03:00:00,DEV_010,95,52
DEV_010_2024-09-07 06:00:00,2024-09-07 06:00:00,DEV_010,12,59
DEV_010_2024-09-07 09:00:00,2024-09-07 09:00:00,DEV_010,43,49
DEV_010_2024-09-07 12:00:00,2024-09-07 12:00:00,DEV_010,60,55
DEV_010_2024-09-07 15:00:00,2024-09-07 15:00:00,DEV_010,82,64
DEV_010_2024-09-07 18:00:00,2024-09-07 18:00:00,DEV_010,3,28
DEV_010_2024-09-07 21:00:00,2024-09-07 21:00:00,DEV_010,28,19
DEV_010_2024-09-08 00:00:00,2024-09-08 00:00:00,DEV_010,96,4
DEV_010_2024-09-08 03:00:00,2024-09-08 03:00:00,DEV_010,86,27
DEV_010_2024-09-08 06:00:00,2024-09-08 06:00:00,DEV_010,97,57
DEV_010_2024-09-08 09:00:00,2024-09-08 09:00:00,DEV_010,45,21
DEV_010_2024-09-08 12:00:00,2024-09-08 12:00:00,DEV_010,67,91
DEV_010_2024-09-08 15:00:00,2024-09-08 15:00:00,DEV_010,45,61
DEV_010_2024-09-08 18:00:00,2024-09-08 18:00:00,DEV_010,56,48
DEV_010_2024-09-08 21:00:00,2024-09-08 21:00:00,DEV_010,54,96
DEV_010_2024-09-09 00:00:00,2024-09-09 00:00:00,DEV_010,68,98
DEV_010_2024-09-09 03:00:00,2024-09-09 03:00:00,DEV_010,69,57
DEV_010_2024-09-09 06:00:00,2024-09-09 06:00:00,DEV_010,71,25
DEV_010_2024-09-09 09:00:00,2024-09-09 09:00:00,DEV_010,30,97
DEV_010_2024-09-09 12:00:00,2024-09-09 12:00:00,DEV_010,55,53
DEV_010_2024-09-09 15:00:00,2024-09-09 15:00:00,DEV_010,61,75
DEV_010_2024-09-09 18:00:00,2024-09-09 18:00:00,DEV_010,72,12
DEV_010_2024-09-09 21:00:00,2024-09-09 21:00:00,DEV_010,46,16
DEV_010_2024-09-10 00:00:00,2024-09-10 00:00:00,DEV_010,1,37
DEV_010_2024-09-10 03:00:00,2024-09-10 03:00:00,DEV_010,95,89
DEV_010_2024-09-10 06:00:00,2024-09-10 06:00:00,DEV_010,67,37
DEV_010_2024-09-10 09:00:00,2024-09-10 09:00:00,DEV_010,32,93
DEV_010_2024-09-10 12:00:00,2024-09-10 12:00:00,DEV_010,82,25
DEV_010_2024-09-10 15:00:00,2024-09-10 15:00:00,DEV_010,51,76
DEV_010_2024-09-10 18:00:00,2024-09-10 18:00:00,DEV_010,26,7
DEV_010_2024-09-10 21:00:00,2024-09-10 21:00:00,DEV_010,97,86
DEV_010_2024-09-11 00:00:00,2024-09-11 00:00:00,DEV_010,26,47
DEV_010_2024-09-11 03:00:00,2024-09-11 03:00:00,DEV_010,68,85
DEV_010_2024-09-11 06:00:00,2024-09-11 06:00:00,DEV_010,32,64
DEV_010_2024-09-11 09:00:00,2024-09-11 09:00:00,DEV_010,36,10
DEV_010_2024-09-11 12:00:00,2024-09-11 12:00:00,DEV_010,16,48
DEV_010_2024-09-11 15:00:00,2024-09-11 15:00:00,DEV_010,55,55
DEV_010_2024-09-11 18:00:00,2024-09-11 18:00:00,DEV_010,67,73
DEV_010_2024-09-11 21:00:00,2024-09-11 21:00:00,DEV_010,8,20
DEV_010_2024-09-12 00:00:00,2024-09-12 00:00:00,DEV_010,15,80
DEV_010_2024-09-12 03:00:00,2024-09-12 03:00:00,DEV_010,29,26
DEV_010_2024-09-12 06:00:00,2024-09-12 06:00:00,DEV_010,37,54
DEV_010_2024-09-12 09:00:00,2024-09-12 09:00:00,DEV_010,18,23
DEV_010_2024-09-12 12:00:00,2024-09-12 12:00:00,DEV_010,69,94
DEV_010_2024-09-12 15:00:00,2024-09-12 15:00:00,DEV_010,9,86
DEV_010_2024-09-12 18:00:00,2024-09-12 18:00:00,DEV_010,27,30
DEV_010_2024-09-12 21:00:00,2024-09-12 21:00:00,DEV_010,97,9
DEV_010_2024-09-13 00:00:00,2024-09-13 00:00:00,DEV_010,71,93
DEV_010_2024-09-13 03:00:00,2024-09-13 03:00:00,DEV_010,26,21
DEV_010_2024-09-13 06:00:00,2024-09-13 06:00:00,DEV_010,76,98
DEV_010_2024-09-13 09:00:00,2024-09-13 09:00:00,DEV_010,21,1
DEV_010_2024-09-13 12:00:00,2024-09-13 12:00:00,DEV_010,25,61
DEV_010_2024-09-13 15:00:00,2024-09-13 15:00:00,DEV_010,80,64
DEV_010_2024-09-13 18:00:00,2024-09-13 18:00:00,DEV_010,82,47
DEV_010_2024-09-13 21:00:00,2024-09-13 21:00:00,DEV_010,52,9
DEV_010_2024-09-14 00:00:00,2024-09-14 00:00:00,DEV_010,49,50
DEV_010_2024-09-14 03:00:00,2024-09-14 03:00:00,DEV_010,69,86
DEV_010_2024-09-14 06:00:00,2024-09-14 06:00:00,DEV_010,52,76
DEV_010_2024-09-14 09:00:00,2024-09-14 09:00:00,DEV_010,96,57
DEV_010_2024-09-14 12:00:00,2024-09-14 12:00:00,DEV_010,66,5
DEV_010_2024-09-14 15:00:00,2024-09-14 15:00:00,DEV_010,26,44
DEV_010_2024-09-14 18:00:00,2024-09-14 18:00:00,DEV_010,41,16
DEV_010_2024-09-14 21:00:00,2024-09-14 21:00:00,DEV_010,30,88
DEV_010_2024-09-15 00:00:00,2024-09-15 00:00:00,DEV_010,63,80
DEV_010_2024-09-15 03:00:00,2024-09-15 03:00:00,DEV_010,23,84
DEV_010_2024-09-15 06:00:00,2024-09-15 06:00:00,DEV_010,10,26
DEV_010_2024-09-15 09:00:00,2024-09-15 09:00:00,DEV_010,47,95
DEV_010_2024-09-15 12:00:00,2024-09-15 12:00:00,DEV_010,62,45
DEV_010_2024-09-15 15:00:00,2024-09-15 15:00:00,DEV_010,45,24
DEV_010_2024-09-15 18:00:00,2024-09-15 18:00:00,DEV_010,93,25
DEV_010_2024-09-15 21:00:00,2024-09-15 21:00:00,DEV_010,25,20
DEV_010_2024-09-16 00:00:00,2024-09-16 00:00:00,DEV_010,99,10
DEV_010_2024-09-16 03:00:00,2024-09-16 03:00:00,DEV_010,98,41
DEV_010_2024-09-16 06:00:00,2024-09-16 06:00:00,DEV_010,32,80
DEV_010_2024-09-16 09:00:00,2024-09-16 09:00:00,DEV_010,54,88
DEV_010_2024-09-16 12:00:00,2024-09-16 12:00:00,DEV_010,66,74
DEV_010_2024-09-16 15:00:00,2024-09-16 15:00:00,DEV_010,37,2
DEV_010_2024-09-16 18:00:00,2024-09-16 18:00:00,DEV_010,97,62
DEV_010_2024-09-16 21:00:00,2024-09-16 21:00:00,DEV_010,92,13
DEV_010_2024-09-17 00:00:00,2024-09-17 00:00:00,DEV_010,94,62
DEV_010_2024-09-17 03:00:00,2024-09-17 03:00:00,DEV_010,25,80
DEV_010_2024-09-17 06:00:00,2024-09-17 06:00:00,DEV_010,9,53
DEV_010_2024-09-17 09:00:00,2024-09-17 09:00:00,DEV_010,98,96
DEV_010_2024-09-17 12:00:00,2024-09-17 12:00:00,DEV_010,50,8
DEV_010_2024-09-17 15:00:00,2024-09-17 15:00:00,DEV_010,39,45
DEV_010_2024-09-17 18:00:00,2024-09-17 18:00:00,DEV_010,44,21
DEV_010_2024-09-17 21:00:00,2024-09-17 21:00:00,DEV_010,44,37
DEV_010_2024-09-18 00:00:00,2024-09-18 00:00:00,DEV_010,72,6
DEV_010_2024-09-18 03:00:00,2024-09-18 03:00:00,DEV_010,22,70
DEV_010_2024-09-18 06:00:00,2024-09-18 06:00:00,DEV_010,13,2
DEV_010_2024-09-18 09:00:00,2024-09-18 09:00:00,DEV_010,8,25
DEV_010_2024-09-18 12:00:00,2024-09-18 12:00:00,DEV_010,72,52
DEV_010_2024-09-18 15:00:00,2024-09-18 15:00:00,DEV_010,49,98
DEV_010_2024-09-18 18:00:00,2024-09-18 18:00:00,DEV_010,57,43
DEV_010_2024-09-18 21:00:00,2024-09-18 21:00:00,DEV_010,57,42
DEV_010_2024-09-19 00:00:00,2024-09-19 00:00:00,DEV_010,12,56
DEV_010_2024-09-19 03:00:00,2024-09-19 03:00:00,DEV_010,33,85
DEV_010_2024-09-19 06:00:00,2024-09-19 06:00:00,DEV_010,75,64
DEV_010_2024-09-19 09:00:00,2024-09-19 09:00:00,DEV_010,60,56
DEV_010_2024-09-19 12:00:00,2024-09-19 12:00:00,DEV_010,8,51
DEV_010_2024-09-19 15:00:00,2024-09-19 15:00:00,DEV_010,6,10
DEV_010_2024-09-19 18:00:00,2024-09-19 18:00:00,DEV_010,37,15
DEV_010_2024-09-19 21:00:00,2024-09-19 21:00:00,DEV_010,86,30
DEV_010_2024-09-20 00:00:00,2024-09-20 00:00:00,DEV_010,59,22
DEV_010_2024-09-20 03:00:00,2024-09-20 03:00:00,DEV_010,27,99
DEV_010_2024-09-20 06:00:00,2024-09-20 06:00:00,DEV_010,33,91
DEV_010_2024-09-20 09:00:00,2024-09-20 09:00:00,DEV_010,31,19
DEV_010_2024-09-20 12:00:00,2024-09-20 12:00:00,DEV_010,95,49
DEV_010_2024-09-20 15:00:00,2024-09-20 15:00:00,DEV_010,84,90
DEV_010_2024-09-20 18:00:00,2024-09-20 18:00:00,DEV_010,36,74
DEV_010_2024-09-20 21:00:00,2024-09-20 21:00:00,DEV_010,60,67
DEV_010_2024-09-21 00:00:00,2024-09-21 00:00:00,DEV_010,25,82
DEV_010_2024-09-21 03:00:00,2024-09-21 03:00:00,DEV_010,86,39
DEV_010_2024-09-21 06:00:00,2024-09-21 06:00:00,DEV_010,44,87
DEV_010_2024-09-21 09:00:00,2024-09-21 09:00:00,DEV_010,38,99
DEV_010_2024-09-21 12:00:00,2024-09-21 12:00:00,DEV_010,72,80
DEV_010_2024-09-21 15:00:00,2024-09-21 15:00:00,DEV_010,25,82
DEV_010_2024-09-21 18:00:00,2024-09-21 18:00:00,DEV_010,26,30
DEV_010_2024-09-21 21:00:00,2024-09-21 21:00:00,DEV_010,52,72
DEV_010_2024-09-22 00:00:00,2024-09-22 00:00:00,DEV_010,55,70
DEV_010_2024-09-22 03:00:00,2024-09-22 03:00:00,DEV_010,12,71
DEV_010_2024-09-22 06:00:00,2024-09-22 06:00:00,DEV_010,81,59
DEV_010_2024-09-22 09:00:00,2024-09-22 09:00:00,DEV_010,93,72
DEV_010_2024-09-22 12:00:00,2024-09-22 12:00:00,DEV_010,87,34
DEV_010_2024-09-22 15:00:00,2024-09-22 15:00:00,DEV_010,66,56
DEV_010_2024-09-22 18:00:00,2024-09-22 18:00:00,DEV_010,23,15
DEV_010_2024-09-22 21:00:00,2024-09-22 21:00:00,DEV_010,33,36
DEV_010_2024-09-23 00:00:00,2024-09-23 00:00:00,DEV_010,47,41
DEV_010_2024-09-23 03:00:00,2024-09-23 03:00:00,DEV_010,42,52
DEV_010_2024-09-23 06:00:00,2024-09-23 06:00:00,DEV_010,30,53
DEV_010_2024-09-23 09:00:00,2024-09-23 09:00:00,DEV_010,58,8
DEV_010_2024-09-23 12:00:00,2024-09-23 12:00:00,DEV_010,32,65
DEV_010_2024-09-23 15:00:00,2024-09-23 15:00:00,DEV_010,31,1
DEV_010_2024-09-23 18:00:00,2024-09-23 18:00:00,DEV_010,53,7
DEV_010_2024-09-23 21:00:00,2024-09-23 21:00:00,DEV_010,90,52
DEV_010_2024-09-24 00:00:00,2024-09-24 00:00:00,DEV_010,45,19
DEV_010_2024-09-24 03:00:00,2024-09-24 03:00:00,DEV_010,3,47
DEV_010_2024-09-24 06:00:00,2024-09-24 06:00:00,DEV_010,59,71
DEV_010_2024-09-24 09:00:00,2024-09-24 09:00:00,DEV_010,78,44
DEV_010_2024-09-24 12:00:00,2024-09-24 12:00:00,DEV_010,98,87
DEV_010_2024-09-24 15:00:00,2024-09-24 15:00:00,DEV_010,54,98
DEV_010_2024-09-24 18:00:00,2024-09-24 18:00:00,DEV_010,54,10
DEV_010_2024-09-24 21:00:00,2024-09-24 21:00:00,DEV_010,24,17
DEV_010_2024-09-25 00:00:00,2024-09-25 00:00:00,DEV_010,50,37
DEV_010_2024-09-25 03:00:00,2024-09-25 03:00:00,DEV_010,82,16
DEV_010_2024-09-25 06:00:00,2024-09-25 06:00:00,DEV_010,49,31
DEV_010_2024-09-25 09:00:00,2024-09-25 09:00:00,DEV_010,28,87
DEV_010_2024-09-25 12:00:00,2024-09-25 12:00:00,DEV_010,24,7
DEV_010_2024-09-25 15:00:00,2024-09-25 15:00:00,DEV_010,61,52
DEV_010_2024-09-25 18:00:00,2024-09-25 18:00:00,DEV_010,57,73
DEV_010_2024-09-25 21:00:00,2024-09-25 21:00:00,DEV_010,84,67
DEV_010_2024-09-26 00:00:00,2024-09-26 00:00:00,DEV_010,7,63
DEV_010_2024-09-26 03:00:00,2024-09-26 03:00:00,DEV_010,58,50
DEV_010_2024-09-26 06:00:00,2024-09-26 06:00:00,DEV_010,9,30
DEV_010_2024-09-26 09:00:00,2024-09-26 09:00:00,DEV_010,27,64
DEV_010_2024-09-26 12:00:00,2024-09-26 12:00:00,DEV_010,49,49
DEV_010_2024-09-26 15:00:00,2024-09-26 15:00:00,DEV_010,41,55
DEV_010_2024-09-26 18:00:00,2024-09-26 18:00:00,DEV_010,17,33
DEV_010_2024-09-26 21:00:00,2024-09-26 21:00:00,DEV_010,41,78
DEV_010_2024-09-27 00:00:00,2024-09-27 00:00:00,DEV_010,70,74
DEV_010_2024-09-27 03:00:00,2024-09-27 03:00:00,DEV_010,32,60
DEV_010_2024-09-27 06:00:00,2024-09-27 06:00:00,DEV_010,26,84
DEV_010_2024-09-27 09:00:00,2024-09-27 09:00:00,DEV_010,44,77
DEV_010_2024-09-27 12:00:00,2024-09-27 12:00:00,DEV_010,93,34
DEV_010_2024-09-27 15:00:00,2024-09-27 15:00:00,DEV_010,36,3
DEV_010_2024-09-27 18:00:00,2024-09-27 18:00:00,DEV_010,40,54
DEV_010_2024-09-27 21:00:00,2024-09-27 21:00:00,DEV_010,91,59
DEV_010_2024-09-28 00:00:00,2024-09-28 00:00:00,DEV_010,61,99
DEV_010_2024-09-28 03:00:00,2024-09-28 03:00:00,DEV_010,33,86
DEV_010_2024-09-28 06:00:00,2024-09-28 06:00:00,DEV_010,71,45
DEV_010_2024-09-28 09:00:00,2024-09-28 09:00:00,DEV_010,79,24
DEV_010_2024-09-28 12:00:00,2024-09-28 12:00:00,DEV_010,10,17
DEV_010_2024-09-28 15:00:00,2024-09-28 15:00:00,DEV_010,90,73
DEV_010_2024-09-28 18:00:00,2024-09-28 18:00:00,DEV_010,84,33
DEV_010_2024-09-28 21:00:00,2024-09-28 21:00:00,DEV_010,44,96
DEV_010_2024-09-29 00:00:00,2024-09-29 00:00:00,DEV_010,41,36
DEV_010_2024-09-29 03:00:00,2024-09-29 03:00:00,DEV_010,49,69
DEV_010_2024-09-29 06:00:00,2024-09-29 06:00:00,DEV_010,97,62
DEV_010_2024-09-29 09:00:00,2024-09-29 09:00:00,DEV_010,69,51
DEV_010_2024-09-29 12:00:00,2024-09-29 12:00:00,DEV_010,61,27
DEV_010_2024-09-29 15:00:00,2024-09-29 15:00:00,DEV_010,13,52
DEV_010_2024-09-29 18:00:00,2024-09-29 18:00:00,DEV_010,25,55
DEV_010_2024-09-29 21:00:00,2024-09-29 21:00:00,DEV_010,71,63
DEV_010_2024-09-30 00:00:00,2024-09-30 00:00:00,DEV_010,37,10
DEV_010_2024-09-30 03:00:00,2024-09-30 03:00:00,DEV_010,9,63
DEV_010_2024-09-30 06:00:00,2024-09-30 06:00:00,DEV_010,21,38
DEV_010_2024-09-30 09:00:00,2024-09-30 09:00:00,DEV_010,57,38
DEV_010_2024-09-30 12:00:00,2024-09-30 12:00:00,DEV_010,14,47
DEV_010_2024-09-30 15:00:00,2024-09-30 15:00:00,DEV_010,34,81
DEV_010_2024-09-30 18:00:00,2024-09-30 18:00:00,DEV_010,87,62
DEV_010_2024-09-30 21:00:00,2024-09-30 21:00:00,DEV_010,82,68
DEV_010_2024-10-01 00:00:00,2024-10-01 00:00:00,DEV_010,99,92
DEV_010_2024-10-01 03:00:00,2024-10-01 03:00:00,DEV_010,61,48
DEV_010_2024-10-01 06:00:00,2024-10-01 06:00:00,DEV_010,41,5
DEV_010_2024-10-01 09:00:00,2024-10-01 09:00:00,DEV_010,9,61
DEV_010_2024-10-01 12:00:00,2024-10-01 12:00:00,DEV_010,82,39
DEV_010_2024-10-01 15:00:00,2024-10-01 15:00:00,DEV_010,93,75
DEV_010_2024-10-01 18:00:00,2024-10-01 18:00:00,DEV_010,50,12
DEV_010_2024-10-01 21:00:00,2024-10-01 21:00:00,DEV_010,62,95
DEV_010_2024-10-02 00:00:00,2024-10-02 00:00:00,DEV_010,91,95
DEV_010_2024-10-02 03:00:00,2024-10-02 03:00:00,DEV_010,14,69
DEV_010_2024-10-02 06:00:00,2024-10-02 06:00:00,DEV_010,42,47
DEV_010_2024-10-02 09:00:00,2024-10-02 09:00:00,DEV_010,63,15
DEV_010_2024-10-02 12:00:00,2024-10-02 12:00:00,DEV_010,42,6
DEV_010_2024-10-02 15:00:00,2024-10-02 15:00:00,DEV_010,37,25
DEV_010_2024-10-02 18:00:00,2024-10-02 18:00:00,DEV_010,95,86
DEV_010_2024-10-02 21:00:00,2024-10-02 21:00:00,DEV_010,61,18
DEV_010_2024-10-03 00:00:00,2024-10-03 00:00:00,DEV_010,76,37
DEV_010_2024-10-03 03:00:00,2024-10-03 03:00:00,DEV_010,14,50
DEV_010_2024-10-03 06:00:00,2024-10-03 06:00:00,DEV_010,93,68
DEV_010_2024-10-03 09:00:00,2024-10-03 09:00:00,DEV_010,82,58
DEV_010_2024-10-03 12:00:00,2024-10-03 12:00:00,DEV_010,92,23
DEV_010_2024-10-03 15:00:00,2024-10-03 15:00:00,DEV_010,42,24
DEV_010_2024-10-03 18:00:00,2024-10-03 18:00:00,DEV_010,51,32
DEV_010_2024-10-03 21:00:00,2024-10-03 21:00:00,DEV_010,78,90
DEV_010_2024-10-04 00:00:00,2024-10-04 00:00:00,DEV_010,9,39
DEV_010_2024-10-04 03:00:00,2024-10-04 03:00:00,DEV_010,94,95
DEV_010_2024-10-04 06:00:00,2024-10-04 06:00:00,DEV_010,27,33
DEV_010_2024-10-04 09:00:00,2024-10-04 09:00:00,DEV_010,59,40
