sn,createdts,upload_data,download_data,signal_strength,legacy_devices,stationary_mobile,downlink_phy_rate,max_downlink_phy_rate,uplink_phy_rate,max_uplink_phy_rate,num_clients_connected,son_status,upload_speed,download_speed,latency,channel_switches,wifi_association,son_steer_success_status
DEV_010,2024-11-17 12:00:00,10,74,76,No,Mobile,52,25,34,88,61,8,41,24,46,1,None,None
DEV_010,2024-11-18 18:00:00,81,27,51,No,Mobile,71,83,59,12,89,60,20,66,89,1,None,None
DEV_010,2024-11-20 00:00:00,2,63,33,No,Mobile,28,4,95,50,86,35,1,62,33,1,None,None
DEV_010,2024-11-21 06:00:00,40,69,37,No,Mobile,21,34,97,56,9,58,59,38,12,1,None,None
DEV_010,2024-11-22 12:00:00,14,53,15,No,Mobile,27,51,65,79,37,81,54,34,25,1,None,None
DEV_010,2024-11-23 18:00:00,79,9,78,No,Mobile,90,62,21,56,64,68,25,74,88,1,None,None
DEV_010,2024-11-25 00:00:00,71,59,10,No,Mobile,18,6,58,56,90,81,73,51,43,1,None,None
DEV_010,2024-11-26 06:00:00,42,42,96,No,Mobile,7,76,35,66,30,47,30,16,61,1,None,None
DEV_010,2024-11-27 12:00:00,58,7,32,No,Mobile,26,29,18,38,84,6,50,21,39,1,None,None
DEV_010,2024-11-28 18:00:00,36,45,14,No,Mobile,24,49,9,45,71,38,11,29,50,1,None,None
DEV_010,2024-11-30 00:00:00,45,65,8,No,Mobile,28,24,68,64,11,89,62,51,10,1,None,None
DEV_010,2024-12-01 06:00:00,44,24,25,No,Mobile,67,38,16,59,96,93,75,48,14,1,None,None
DEV_010,2024-12-02 12:00:00,5,56,69,No,Mobile,90,51,88,21,13,62,5,47,53,1,None,None
DEV_010,2024-12-03 18:00:00,2,61,21,No,Mobile,13,22,81,26,70,13,24,75,8,1,None,None
DEV_010,2024-12-05 00:00:00,80,52,13,No,Mobile,21,33,82,29,60,55,86,43,25,1,None,None
DEV_010,2024-12-06 06:00:00,15,56,32,No,Mobile,14,95,20,98,68,40,84,5,32,1,None,None
DEV_010,2024-12-07 12:00:00,8,17,31,No,Mobile,33,26,62,6,19,54,57,33,43,1,None,None
DEV_010,2024-12-08 18:00:00,24,70,77,No,Mobile,75,64,49,31,25,50,81,18,4,1,None,None
DEV_010,2024-12-10 00:00:00,36,21,16,No,Mobile,80,59,28,44,94,6,18,76,64,1,None,None
DEV_010,2024-12-11 06:00:00,88,14,44,No,Mobile,39,94,42,46,13,73,69,55,16,1,Association,None
DEV_010,2024-12-12 12:00:00,44,82,81,No,Mobile,45,61,72,72,83,65,37,37,73,1,None,None
DEV_010,2024-12-13 18:00:00,36,52,80,No,Mobile,60,1,83,9,4,62,3,84,40,1,None,None
DEV_010,2024-12-15 00:00:00,51,53,81,No,Mobile,2,53,28,5,77,62,15,27,41,1,None,None
DEV_010,2024-12-16 06:00:00,43,9,28,No,Mobile,7,83,49,92,16,94,36,13,15,1,None,None
DEV_010,2024-12-17 12:00:00,37,73,82,No,Mobile,28,29,30,94,66,21,57,49,89,1,None,None
DEV_010,2024-12-18 18:00:00,73,99,53,Yes,Mobile,58,97,85,21,92,19,48,68,2,1,None,None
DEV_010,2024-12-20 00:00:00,27,38,7,No,Mobile,6,13,94,14,61,76,91,81,71,1,None,None
DEV_010,2024-12-21 06:00:00,65,62,60,No,Mobile,3,17,56,45,14,21,85,84,22,1,None,None
DEV_010,2024-12-22 12:00:00,20,34,38,No,Mobile,1,19,64,42,44,22,70,15,8,1,None,None
DEV_010,2024-12-23 18:00:00,31,13,35,No,Mobile,34,50,92,73,54,83,61,60,88,1,None,None
DEV_010,2024-12-25 00:00:00,4,38,67,No,Mobile,33,40,58,7,27,4,98,79,79,1,None,None
DEV_010,2024-12-26 06:00:00,13,24,81,No,Mobile,89,77,77,12,91,5,22,13,39,1,None,None
DEV_010,2024-12-27 12:00:00,82,75,8,Yes,Mobile,9,26,58,97,98,24,81,40,22,1,None,None
DEV_010,2024-12-28 18:00:00,48,49,21,No,Mobile,89,25,90,91,99,78,35,27,74,1,None,None
