distid,createdts,sn,ookla_result
DEV_006_2024-11-07 04:00:00,2024-11-07 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 70, 'UploadSpeed': 43, 'Latency': 18, 'PacketLossRate': 87, 'Jitter': 73, 'Download LatencyIQM': 12, 'Download LatencyLow': 10, 'Download LatencyHigh': 15, 'Download LatencyJitter': 41, 'UploadLatencyIQM': 12, 'UploadLatencyLow': 31, 'Upload LatencyHigh': 75, 'UploadLatencyJitter': 52}"
DEV_006_2024-11-07 06:00:00,2024-11-07 06:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 32, 'UploadSpeed': 20, 'Latency': 11, 'PacketLossRate': 14, 'Jitter': 31, 'Download LatencyIQM': 73, 'Download LatencyLow': 52, 'Download LatencyHigh': 18, 'Download LatencyJitter': 58, 'UploadLatencyIQM': 31, 'UploadLatencyLow': 56, 'Upload LatencyHigh': 75, 'UploadLatencyJitter': 28}"
DEV_006_2024-11-07 08:00:00,2024-11-07 08:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 57, 'UploadSpeed': 97, 'Latency': 44, 'PacketLossRate': 76, 'Jitter': 4, 'Download LatencyIQM': 37, 'Download LatencyLow': 34, 'Download LatencyHigh': 75, 'Download LatencyJitter': 21, 'UploadLatencyIQM': 72, 'UploadLatencyLow': 23, 'Upload LatencyHigh': 46, 'UploadLatencyJitter': 42}"
DEV_006_2024-11-07 10:00:00,2024-11-07 10:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 75, 'UploadSpeed': 76, 'Latency': 33, 'PacketLossRate': 91, 'Jitter': 85, 'Download LatencyIQM': 34, 'Download LatencyLow': 96, 'Download LatencyHigh': 79, 'Download LatencyJitter': 99, 'UploadLatencyIQM': 57, 'UploadLatencyLow': 58, 'Upload LatencyHigh': 65, 'UploadLatencyJitter': 95}"
DEV_006_2024-11-07 12:00:00,2024-11-07 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 39, 'UploadSpeed': 37, 'Latency': 51, 'PacketLossRate': 13, 'Jitter': 84, 'Download LatencyIQM': 69, 'Download LatencyLow': 75, 'Download LatencyHigh': 92, 'Download LatencyJitter': 8, 'UploadLatencyIQM': 68, 'UploadLatencyLow': 68, 'Upload LatencyHigh': 67, 'UploadLatencyJitter': 69}"
DEV_006_2024-11-07 14:00:00,2024-11-07 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 44, 'UploadSpeed': 1, 'Latency': 2, 'PacketLossRate': 13, 'Jitter': 63, 'Download LatencyIQM': 56, 'Download LatencyLow': 32, 'Download LatencyHigh': 43, 'Download LatencyJitter': 53, 'UploadLatencyIQM': 8, 'UploadLatencyLow': 11, 'Upload LatencyHigh': 51, 'UploadLatencyJitter': 76}"
DEV_006_2024-11-07 16:00:00,2024-11-07 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 4, 'UploadSpeed': 24, 'Latency': 6, 'PacketLossRate': 33, 'Jitter': 84, 'Download LatencyIQM': 75, 'Download LatencyLow': 29, 'Download LatencyHigh': 51, 'Download LatencyJitter': 18, 'UploadLatencyIQM': 80, 'UploadLatencyLow': 11, 'Upload LatencyHigh': 5, 'UploadLatencyJitter': 20}"
DEV_006_2024-11-07 18:00:00,2024-11-07 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 69, 'UploadSpeed': 61, 'Latency': 25, 'PacketLossRate': 87, 'Jitter': 37, 'Download LatencyIQM': 67, 'Download LatencyLow': 36, 'Download LatencyHigh': 65, 'Download LatencyJitter': 61, 'UploadLatencyIQM': 57, 'UploadLatencyLow': 59, 'Upload LatencyHigh': 52, 'UploadLatencyJitter': 20}"
DEV_006_2024-11-07 20:00:00,2024-11-07 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 22, 'UploadSpeed': 12, 'Latency': 70, 'PacketLossRate': 53, 'Jitter': 1, 'Download LatencyIQM': 49, 'Download LatencyLow': 78, 'Download LatencyHigh': 99, 'Download LatencyJitter': 94, 'UploadLatencyIQM': 10, 'UploadLatencyLow': 90, 'Upload LatencyHigh': 65, 'UploadLatencyJitter': 70}"
DEV_006_2024-11-07 22:00:00,2024-11-07 22:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 34, 'UploadSpeed': 4, 'Latency': 17, 'PacketLossRate': 19, 'Jitter': 72, 'Download LatencyIQM': 64, 'Download LatencyLow': 79, 'Download LatencyHigh': 95, 'Download LatencyJitter': 97, 'UploadLatencyIQM': 85, 'UploadLatencyLow': 75, 'Upload LatencyHigh': 76, 'UploadLatencyJitter': 94}"
DEV_006_2024-11-08 00:00:00,2024-11-08 00:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 28, 'UploadSpeed': 73, 'Latency': 11, 'PacketLossRate': 15, 'Jitter': 19, 'Download LatencyIQM': 35, 'Download LatencyLow': 52, 'Download LatencyHigh': 20, 'Download LatencyJitter': 62, 'UploadLatencyIQM': 30, 'UploadLatencyLow': 45, 'Upload LatencyHigh': 52, 'UploadLatencyJitter': 10}"
DEV_006_2024-11-08 02:00:00,2024-11-08 02:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 47, 'UploadSpeed': 88, 'Latency': 86, 'PacketLossRate': 23, 'Jitter': 12, 'Download LatencyIQM': 54, 'Download LatencyLow': 71, 'Download LatencyHigh': 97, 'Download LatencyJitter': 39, 'UploadLatencyIQM': 98, 'UploadLatencyLow': 90, 'Upload LatencyHigh': 76, 'UploadLatencyJitter': 36}"
DEV_006_2024-11-08 04:00:00,2024-11-08 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 21, 'UploadSpeed': 3, 'Latency': 92, 'PacketLossRate': 70, 'Jitter': 32, 'Download LatencyIQM': 67, 'Download LatencyLow': 17, 'Download LatencyHigh': 68, 'Download LatencyJitter': 27, 'UploadLatencyIQM': 88, 'UploadLatencyLow': 79, 'Upload LatencyHigh': 38, 'UploadLatencyJitter': 55}"
DEV_006_2024-11-08 06:00:00,2024-11-08 06:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 90, 'UploadSpeed': 41, 'Latency': 56, 'PacketLossRate': 5, 'Jitter': 81, 'Download LatencyIQM': 91, 'Download LatencyLow': 80, 'Download LatencyHigh': 24, 'Download LatencyJitter': 4, 'UploadLatencyIQM': 99, 'UploadLatencyLow': 6, 'Upload LatencyHigh': 89, 'UploadLatencyJitter': 88}"
DEV_006_2024-11-08 08:00:00,2024-11-08 08:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 17, 'UploadSpeed': 9, 'Latency': 68, 'PacketLossRate': 69, 'Jitter': 48, 'Download LatencyIQM': 79, 'Download LatencyLow': 77, 'Download LatencyHigh': 22, 'Download LatencyJitter': 72, 'UploadLatencyIQM': 72, 'UploadLatencyLow': 92, 'Upload LatencyHigh': 23, 'UploadLatencyJitter': 50}"
DEV_006_2024-11-08 10:00:00,2024-11-08 10:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 93, 'UploadSpeed': 75, 'Latency': 72, 'PacketLossRate': 25, 'Jitter': 2, 'Download LatencyIQM': 71, 'Download LatencyLow': 51, 'Download LatencyHigh': 70, 'Download LatencyJitter': 10, 'UploadLatencyIQM': 26, 'UploadLatencyLow': 83, 'Upload LatencyHigh': 38, 'UploadLatencyJitter': 79}"
DEV_006_2024-11-08 12:00:00,2024-11-08 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 9, 'UploadSpeed': 80, 'Latency': 32, 'PacketLossRate': 68, 'Jitter': 46, 'Download LatencyIQM': 38, 'Download LatencyLow': 1, 'Download LatencyHigh': 76, 'Download LatencyJitter': 92, 'UploadLatencyIQM': 10, 'UploadLatencyLow': 89, 'Upload LatencyHigh': 78, 'UploadLatencyJitter': 67}"
DEV_006_2024-11-08 14:00:00,2024-11-08 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 54, 'UploadSpeed': 59, 'Latency': 70, 'PacketLossRate': 73, 'Jitter': 21, 'Download LatencyIQM': 67, 'Download LatencyLow': 25, 'Download LatencyHigh': 7, 'Download LatencyJitter': 56, 'UploadLatencyIQM': 87, 'UploadLatencyLow': 82, 'Upload LatencyHigh': 99, 'UploadLatencyJitter': 20}"
DEV_006_2024-11-08 16:00:00,2024-11-08 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 97, 'UploadSpeed': 8, 'Latency': 46, 'PacketLossRate': 36, 'Jitter': 91, 'Download LatencyIQM': 91, 'Download LatencyLow': 75, 'Download LatencyHigh': 96, 'Download LatencyJitter': 9, 'UploadLatencyIQM': 20, 'UploadLatencyLow': 61, 'Upload LatencyHigh': 14, 'UploadLatencyJitter': 26}"
DEV_006_2024-11-08 18:00:00,2024-11-08 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 23, 'UploadSpeed': 30, 'Latency': 5, 'PacketLossRate': 22, 'Jitter': 45, 'Download LatencyIQM': 72, 'Download LatencyLow': 75, 'Download LatencyHigh': 23, 'Download LatencyJitter': 52, 'UploadLatencyIQM': 32, 'UploadLatencyLow': 47, 'Upload LatencyHigh': 66, 'UploadLatencyJitter': 83}"
DEV_006_2024-11-08 20:00:00,2024-11-08 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 69, 'UploadSpeed': 83, 'Latency': 47, 'PacketLossRate': 30, 'Jitter': 68, 'Download LatencyIQM': 60, 'Download LatencyLow': 67, 'Download LatencyHigh': 48, 'Download LatencyJitter': 14, 'UploadLatencyIQM': 51, 'UploadLatencyLow': 84, 'Upload LatencyHigh': 34, 'UploadLatencyJitter': 86}"
DEV_006_2024-11-08 22:00:00,2024-11-08 22:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 76, 'UploadSpeed': 92, 'Latency': 50, 'PacketLossRate': 4, 'Jitter': 36, 'Download LatencyIQM': 87, 'Download LatencyLow': 71, 'Download LatencyHigh': 27, 'Download LatencyJitter': 49, 'UploadLatencyIQM': 65, 'UploadLatencyLow': 76, 'Upload LatencyHigh': 13, 'UploadLatencyJitter': 86}"
DEV_006_2024-11-09 00:00:00,2024-11-09 00:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 12, 'UploadSpeed': 34, 'Latency': 80, 'PacketLossRate': 5, 'Jitter': 31, 'Download LatencyIQM': 53, 'Download LatencyLow': 17, 'Download LatencyHigh': 40, 'Download LatencyJitter': 73, 'UploadLatencyIQM': 51, 'UploadLatencyLow': 8, 'Upload LatencyHigh': 47, 'UploadLatencyJitter': 46}"
DEV_006_2024-11-09 02:00:00,2024-11-09 02:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 16, 'UploadSpeed': 46, 'Latency': 40, 'PacketLossRate': 2, 'Jitter': 94, 'Download LatencyIQM': 75, 'Download LatencyLow': 42, 'Download LatencyHigh': 45, 'Download LatencyJitter': 91, 'UploadLatencyIQM': 65, 'UploadLatencyLow': 86, 'Upload LatencyHigh': 77, 'UploadLatencyJitter': 2}"
DEV_006_2024-11-09 04:00:00,2024-11-09 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 26, 'UploadSpeed': 6, 'Latency': 23, 'PacketLossRate': 25, 'Jitter': 73, 'Download LatencyIQM': 43, 'Download LatencyLow': 37, 'Download LatencyHigh': 67, 'Download LatencyJitter': 6, 'UploadLatencyIQM': 36, 'UploadLatencyLow': 20, 'Upload LatencyHigh': 3, 'UploadLatencyJitter': 62}"
DEV_006_2024-11-09 06:00:00,2024-11-09 06:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 76, 'UploadSpeed': 98, 'Latency': 64, 'PacketLossRate': 15, 'Jitter': 50, 'Download LatencyIQM': 60, 'Download LatencyLow': 5, 'Download LatencyHigh': 67, 'Download LatencyJitter': 58, 'UploadLatencyIQM': 27, 'UploadLatencyLow': 68, 'Upload LatencyHigh': 20, 'UploadLatencyJitter': 69}"
DEV_006_2024-11-09 08:00:00,2024-11-09 08:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 93, 'UploadSpeed': 93, 'Latency': 32, 'PacketLossRate': 95, 'Jitter': 6, 'Download LatencyIQM': 76, 'Download LatencyLow': 60, 'Download LatencyHigh': 7, 'Download LatencyJitter': 7, 'UploadLatencyIQM': 22, 'UploadLatencyLow': 44, 'Upload LatencyHigh': 91, 'UploadLatencyJitter': 30}"
DEV_006_2024-11-09 10:00:00,2024-11-09 10:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 52, 'UploadSpeed': 74, 'Latency': 29, 'PacketLossRate': 53, 'Jitter': 70, 'Download LatencyIQM': 80, 'Download LatencyLow': 50, 'Download LatencyHigh': 10, 'Download LatencyJitter': 54, 'UploadLatencyIQM': 31, 'UploadLatencyLow': 69, 'Upload LatencyHigh': 1, 'UploadLatencyJitter': 16}"
DEV_006_2024-11-09 12:00:00,2024-11-09 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 30, 'UploadSpeed': 66, 'Latency': 54, 'PacketLossRate': 81, 'Jitter': 1, 'Download LatencyIQM': 13, 'Download LatencyLow': 36, 'Download LatencyHigh': 49, 'Download LatencyJitter': 98, 'UploadLatencyIQM': 59, 'UploadLatencyLow': 1, 'Upload LatencyHigh': 3, 'UploadLatencyJitter': 75}"
DEV_006_2024-11-09 14:00:00,2024-11-09 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 27, 'UploadSpeed': 40, 'Latency': 41, 'PacketLossRate': 84, 'Jitter': 17, 'Download LatencyIQM': 54, 'Download LatencyLow': 80, 'Download LatencyHigh': 91, 'Download LatencyJitter': 63, 'UploadLatencyIQM': 22, 'UploadLatencyLow': 96, 'Upload LatencyHigh': 57, 'UploadLatencyJitter': 41}"
DEV_006_2024-11-09 16:00:00,2024-11-09 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 16, 'UploadSpeed': 40, 'Latency': 97, 'PacketLossRate': 26, 'Jitter': 91, 'Download LatencyIQM': 65, 'Download LatencyLow': 25, 'Download LatencyHigh': 98, 'Download LatencyJitter': 18, 'UploadLatencyIQM': 87, 'UploadLatencyLow': 48, 'Upload LatencyHigh': 63, 'UploadLatencyJitter': 66}"
DEV_006_2024-11-09 18:00:00,2024-11-09 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 25, 'UploadSpeed': 99, 'Latency': 15, 'PacketLossRate': 51, 'Jitter': 40, 'Download LatencyIQM': 20, 'Download LatencyLow': 63, 'Download LatencyHigh': 29, 'Download LatencyJitter': 61, 'UploadLatencyIQM': 60, 'UploadLatencyLow': 3, 'Upload LatencyHigh': 2, 'UploadLatencyJitter': 15}"
DEV_006_2024-11-09 20:00:00,2024-11-09 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 44, 'UploadSpeed': 77, 'Latency': 19, 'PacketLossRate': 18, 'Jitter': 60, 'Download LatencyIQM': 54, 'Download LatencyLow': 85, 'Download LatencyHigh': 6, 'Download LatencyJitter': 29, 'UploadLatencyIQM': 11, 'UploadLatencyLow': 36, 'Upload LatencyHigh': 21, 'UploadLatencyJitter': 96}"
DEV_006_2024-11-09 22:00:00,2024-11-09 22:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 87, 'UploadSpeed': 83, 'Latency': 30, 'PacketLossRate': 76, 'Jitter': 46, 'Download LatencyIQM': 56, 'Download LatencyLow': 77, 'Download LatencyHigh': 92, 'Download LatencyJitter': 65, 'UploadLatencyIQM': 80, 'UploadLatencyLow': 85, 'Upload LatencyHigh': 42, 'UploadLatencyJitter': 62}"
DEV_006_2024-11-10 00:00:00,2024-11-10 00:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 22, 'UploadSpeed': 27, 'Latency': 76, 'PacketLossRate': 79, 'Jitter': 40, 'Download LatencyIQM': 3, 'Download LatencyLow': 11, 'Download LatencyHigh': 76, 'Download LatencyJitter': 91, 'UploadLatencyIQM': 50, 'UploadLatencyLow': 56, 'Upload LatencyHigh': 7, 'UploadLatencyJitter': 28}"
DEV_006_2024-11-10 02:00:00,2024-11-10 02:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 10, 'UploadSpeed': 95, 'Latency': 77, 'PacketLossRate': 70, 'Jitter': 52, 'Download LatencyIQM': 49, 'Download LatencyLow': 92, 'Download LatencyHigh': 73, 'Download LatencyJitter': 77, 'UploadLatencyIQM': 96, 'UploadLatencyLow': 9, 'Upload LatencyHigh': 94, 'UploadLatencyJitter': 76}"
DEV_006_2024-11-10 04:00:00,2024-11-10 04:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 49, 'UploadSpeed': 60, 'Latency': 92, 'PacketLossRate': 15, 'Jitter': 15, 'Download LatencyIQM': 22, 'Download LatencyLow': 76, 'Download LatencyHigh': 67, 'Download LatencyJitter': 77, 'UploadLatencyIQM': 73, 'UploadLatencyLow': 96, 'Upload LatencyHigh': 75, 'UploadLatencyJitter': 48}"
DEV_006_2024-11-10 06:00:00,2024-11-10 06:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 21, 'UploadSpeed': 60, 'Latency': 61, 'PacketLossRate': 89, 'Jitter': 58, 'Download LatencyIQM': 15, 'Download LatencyLow': 5, 'Download LatencyHigh': 29, 'Download LatencyJitter': 72, 'UploadLatencyIQM': 23, 'UploadLatencyLow': 59, 'Upload LatencyHigh': 72, 'UploadLatencyJitter': 47}"
DEV_006_2024-11-10 08:00:00,2024-11-10 08:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 45, 'UploadSpeed': 98, 'Latency': 53, 'PacketLossRate': 38, 'Jitter': 2, 'Download LatencyIQM': 92, 'Download LatencyLow': 90, 'Download LatencyHigh': 39, 'Download LatencyJitter': 40, 'UploadLatencyIQM': 31, 'UploadLatencyLow': 53, 'Upload LatencyHigh': 1, 'UploadLatencyJitter': 42}"
DEV_006_2024-11-10 10:00:00,2024-11-10 10:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 72, 'UploadSpeed': 8, 'Latency': 58, 'PacketLossRate': 74, 'Jitter': 70, 'Download LatencyIQM': 50, 'Download LatencyLow': 74, 'Download LatencyHigh': 29, 'Download LatencyJitter': 10, 'UploadLatencyIQM': 51, 'UploadLatencyLow': 77, 'Upload LatencyHigh': 9, 'UploadLatencyJitter': 49}"
DEV_006_2024-11-10 12:00:00,2024-11-10 12:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 55, 'UploadSpeed': 93, 'Latency': 35, 'PacketLossRate': 56, 'Jitter': 46, 'Download LatencyIQM': 20, 'Download LatencyLow': 58, 'Download LatencyHigh': 94, 'Download LatencyJitter': 51, 'UploadLatencyIQM': 19, 'UploadLatencyLow': 5, 'Upload LatencyHigh': 90, 'UploadLatencyJitter': 76}"
DEV_006_2024-11-10 14:00:00,2024-11-10 14:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 21, 'UploadSpeed': 72, 'Latency': 29, 'PacketLossRate': 89, 'Jitter': 6, 'Download LatencyIQM': 83, 'Download LatencyLow': 64, 'Download LatencyHigh': 14, 'Download LatencyJitter': 83, 'UploadLatencyIQM': 96, 'UploadLatencyLow': 27, 'Upload LatencyHigh': 43, 'UploadLatencyJitter': 9}"
DEV_006_2024-11-10 16:00:00,2024-11-10 16:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 41, 'UploadSpeed': 99, 'Latency': 1, 'PacketLossRate': 13, 'Jitter': 42, 'Download LatencyIQM': 81, 'Download LatencyLow': 70, 'Download LatencyHigh': 4, 'Download LatencyJitter': 61, 'UploadLatencyIQM': 12, 'UploadLatencyLow': 23, 'Upload LatencyHigh': 76, 'UploadLatencyJitter': 38}"
DEV_006_2024-11-10 18:00:00,2024-11-10 18:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 38, 'UploadSpeed': 35, 'Latency': 80, 'PacketLossRate': 79, 'Jitter': 33, 'Download LatencyIQM': 69, 'Download LatencyLow': 19, 'Download LatencyHigh': 91, 'Download LatencyJitter': 37, 'UploadLatencyIQM': 45, 'UploadLatencyLow': 26, 'Upload LatencyHigh': 42, 'UploadLatencyJitter': 81}"
DEV_006_2024-11-10 20:00:00,2024-11-10 20:00:00,DEV_006,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 23, 'UploadSpeed': 26, 'Latency': 42, 'PacketLossRate': 4, 'Jitter': 3, 'Download LatencyIQM': 13, 'Download LatencyLow': 87, 'Download LatencyHigh': 3, 'Download LatencyJitter': 91, 'UploadLatencyIQM': 20, 'UploadLatencyLow': 74, 'Upload LatencyHigh': 71, 'UploadLatencyJitter': 42}"
