distid,createdts,sn,acs_bid,acs_primary_ch,acs_prev_ch,acs_reason
DEV_009_2024-09-12 16:00:00,2024-09-12 16:00:00,DEV_009,98,72,31,39
DEV_009_2024-09-12 18:00:00,2024-09-12 18:00:00,DEV_009,50,24,45,2
DEV_009_2024-09-12 20:00:00,2024-09-12 20:00:00,DEV_009,16,93,20,2
DEV_009_2024-09-12 22:00:00,2024-09-12 22:00:00,DEV_009,3,56,10,86
DEV_009_2024-09-13 00:00:00,2024-09-13 00:00:00,DEV_009,82,51,49,56
DEV_009_2024-09-13 02:00:00,2024-09-13 02:00:00,DEV_009,13,64,63,41
DEV_009_2024-09-13 04:00:00,2024-09-13 04:00:00,DEV_009,54,40,36,30
DEV_009_2024-09-13 06:00:00,2024-09-13 06:00:00,DEV_009,17,3,86,67
DEV_009_2024-09-13 08:00:00,2024-09-13 08:00:00,DEV_009,37,4,97,14
DEV_009_2024-09-13 10:00:00,2024-09-13 10:00:00,DEV_009,41,81,48,25
DEV_009_2024-09-13 12:00:00,2024-09-13 12:00:00,DEV_009,39,10,81,29
DEV_009_2024-09-13 14:00:00,2024-09-13 14:00:00,DEV_009,94,33,83,57
DEV_009_2024-09-13 16:00:00,2024-09-13 16:00:00,DEV_009,38,59,25,80
DEV_009_2024-09-13 18:00:00,2024-09-13 18:00:00,DEV_009,79,66,21,27
DEV_009_2024-09-13 20:00:00,2024-09-13 20:00:00,DEV_009,39,25,8,5
DEV_009_2024-09-13 22:00:00,2024-09-13 22:00:00,DEV_009,89,21,65,16
DEV_009_2024-09-14 00:00:00,2024-09-14 00:00:00,DEV_009,19,65,69,60
DEV_009_2024-09-14 02:00:00,2024-09-14 02:00:00,DEV_009,51,47,65,12
DEV_009_2024-09-14 04:00:00,2024-09-14 04:00:00,DEV_009,41,47,26,94
DEV_009_2024-09-14 06:00:00,2024-09-14 06:00:00,DEV_009,73,38,1,22
DEV_009_2024-09-14 08:00:00,2024-09-14 08:00:00,DEV_009,38,86,83,27
DEV_009_2024-09-14 10:00:00,2024-09-14 10:00:00,DEV_009,57,9,76,8
DEV_009_2024-09-14 12:00:00,2024-09-14 12:00:00,DEV_009,31,31,47,64
DEV_009_2024-09-14 14:00:00,2024-09-14 14:00:00,DEV_009,10,35,57,75
DEV_009_2024-09-14 16:00:00,2024-09-14 16:00:00,DEV_009,79,19,7,17
DEV_009_2024-09-14 18:00:00,2024-09-14 18:00:00,DEV_009,51,63,81,25
DEV_009_2024-09-14 20:00:00,2024-09-14 20:00:00,DEV_009,60,90,10,33
DEV_009_2024-09-14 22:00:00,2024-09-14 22:00:00,DEV_009,38,16,84,62
DEV_009_2024-09-15 00:00:00,2024-09-15 00:00:00,DEV_009,64,50,57,37
DEV_009_2024-09-15 02:00:00,2024-09-15 02:00:00,DEV_009,23,35,91,61
DEV_009_2024-09-15 04:00:00,2024-09-15 04:00:00,DEV_009,76,13,36,14
DEV_009_2024-09-15 06:00:00,2024-09-15 06:00:00,DEV_009,29,13,31,22
DEV_009_2024-09-15 08:00:00,2024-09-15 08:00:00,DEV_009,6,97,35,83
DEV_009_2024-09-15 10:00:00,2024-09-15 10:00:00,DEV_009,56,39,96,19
DEV_009_2024-09-15 12:00:00,2024-09-15 12:00:00,DEV_009,83,15,54,86
DEV_009_2024-09-15 14:00:00,2024-09-15 14:00:00,DEV_009,72,75,68,51
DEV_009_2024-09-15 16:00:00,2024-09-15 16:00:00,DEV_009,9,74,77,77
DEV_009_2024-09-15 18:00:00,2024-09-15 18:00:00,DEV_009,60,85,70,54
DEV_009_2024-09-15 20:00:00,2024-09-15 20:00:00,DEV_009,42,92,24,59
DEV_009_2024-09-15 22:00:00,2024-09-15 22:00:00,DEV_009,22,83,90,67
DEV_009_2024-09-16 00:00:00,2024-09-16 00:00:00,DEV_009,88,43,18,45
DEV_009_2024-09-16 02:00:00,2024-09-16 02:00:00,DEV_009,55,52,29,45
DEV_009_2024-09-16 04:00:00,2024-09-16 04:00:00,DEV_009,86,29,50,24
DEV_009_2024-09-16 06:00:00,2024-09-16 06:00:00,DEV_009,1,84,45,45
DEV_009_2024-09-16 08:00:00,2024-09-16 08:00:00,DEV_009,19,16,79,95
DEV_009_2024-09-16 10:00:00,2024-09-16 10:00:00,DEV_009,3,74,79,86
DEV_009_2024-09-16 12:00:00,2024-09-16 12:00:00,DEV_009,30,83,94,56
DEV_009_2024-09-16 14:00:00,2024-09-16 14:00:00,DEV_009,17,58,70,64
DEV_009_2024-09-16 16:00:00,2024-09-16 16:00:00,DEV_009,55,86,79,7
DEV_009_2024-09-16 18:00:00,2024-09-16 18:00:00,DEV_009,15,6,12,48
DEV_009_2024-09-16 20:00:00,2024-09-16 20:00:00,DEV_009,38,93,8,63
DEV_009_2024-09-16 22:00:00,2024-09-16 22:00:00,DEV_009,36,32,92,15
DEV_009_2024-09-17 00:00:00,2024-09-17 00:00:00,DEV_009,94,19,17,11
DEV_009_2024-09-17 02:00:00,2024-09-17 02:00:00,DEV_009,7,12,81,36
DEV_009_2024-09-17 04:00:00,2024-09-17 04:00:00,DEV_009,63,26,49,42
DEV_009_2024-09-17 06:00:00,2024-09-17 06:00:00,DEV_009,75,60,75,71
DEV_009_2024-09-17 08:00:00,2024-09-17 08:00:00,DEV_009,45,16,47,99
DEV_009_2024-09-17 10:00:00,2024-09-17 10:00:00,DEV_009,49,44,55,48
DEV_009_2024-09-17 12:00:00,2024-09-17 12:00:00,DEV_009,98,58,85,70
DEV_009_2024-09-17 14:00:00,2024-09-17 14:00:00,DEV_009,49,31,89,71
DEV_009_2024-09-17 16:00:00,2024-09-17 16:00:00,DEV_009,72,61,73,63
DEV_009_2024-09-17 18:00:00,2024-09-17 18:00:00,DEV_009,72,24,40,17
DEV_009_2024-09-17 20:00:00,2024-09-17 20:00:00,DEV_009,39,78,24,6
DEV_009_2024-09-17 22:00:00,2024-09-17 22:00:00,DEV_009,1,34,37,12
DEV_009_2024-09-18 00:00:00,2024-09-18 00:00:00,DEV_009,89,3,45,4
DEV_009_2024-09-18 02:00:00,2024-09-18 02:00:00,DEV_009,59,86,10,95
DEV_009_2024-09-18 04:00:00,2024-09-18 04:00:00,DEV_009,55,66,76,4
DEV_009_2024-09-18 06:00:00,2024-09-18 06:00:00,DEV_009,57,23,59,67
DEV_009_2024-09-18 08:00:00,2024-09-18 08:00:00,DEV_009,10,37,59,20
DEV_009_2024-09-18 10:00:00,2024-09-18 10:00:00,DEV_009,72,19,79,74
DEV_009_2024-09-18 12:00:00,2024-09-18 12:00:00,DEV_009,10,91,94,22
DEV_009_2024-09-18 14:00:00,2024-09-18 14:00:00,DEV_009,13,75,35,21
DEV_009_2024-09-18 16:00:00,2024-09-18 16:00:00,DEV_009,30,7,52,47
DEV_009_2024-09-18 18:00:00,2024-09-18 18:00:00,DEV_009,41,32,53,89
DEV_009_2024-09-18 20:00:00,2024-09-18 20:00:00,DEV_009,29,24,33,69
DEV_009_2024-09-18 22:00:00,2024-09-18 22:00:00,DEV_009,67,82,76,49
DEV_009_2024-09-19 00:00:00,2024-09-19 00:00:00,DEV_009,2,53,47,72
DEV_009_2024-09-19 02:00:00,2024-09-19 02:00:00,DEV_009,86,45,12,26
DEV_009_2024-09-19 04:00:00,2024-09-19 04:00:00,DEV_009,84,91,93,56
DEV_009_2024-09-19 06:00:00,2024-09-19 06:00:00,DEV_009,44,51,10,13
DEV_009_2024-09-19 08:00:00,2024-09-19 08:00:00,DEV_009,16,66,8,33
DEV_009_2024-09-19 10:00:00,2024-09-19 10:00:00,DEV_009,5,70,23,81
DEV_009_2024-09-19 12:00:00,2024-09-19 12:00:00,DEV_009,69,29,64,39
DEV_009_2024-09-19 14:00:00,2024-09-19 14:00:00,DEV_009,51,14,64,58
DEV_009_2024-09-19 16:00:00,2024-09-19 16:00:00,DEV_009,19,13,32,35
DEV_009_2024-09-19 18:00:00,2024-09-19 18:00:00,DEV_009,40,80,31,31
DEV_009_2024-09-19 20:00:00,2024-09-19 20:00:00,DEV_009,97,25,18,37
DEV_009_2024-09-19 22:00:00,2024-09-19 22:00:00,DEV_009,78,24,79,5
DEV_009_2024-09-20 00:00:00,2024-09-20 00:00:00,DEV_009,81,54,96,86
DEV_009_2024-09-20 02:00:00,2024-09-20 02:00:00,DEV_009,81,70,32,77
DEV_009_2024-09-20 04:00:00,2024-09-20 04:00:00,DEV_009,58,98,2,55
DEV_009_2024-09-20 06:00:00,2024-09-20 06:00:00,DEV_009,4,76,43,30
DEV_009_2024-09-20 08:00:00,2024-09-20 08:00:00,DEV_009,53,18,95,98
DEV_009_2024-09-20 10:00:00,2024-09-20 10:00:00,DEV_009,11,63,25,91
DEV_009_2024-09-20 12:00:00,2024-09-20 12:00:00,DEV_009,32,10,50,21
DEV_009_2024-09-20 14:00:00,2024-09-20 14:00:00,DEV_009,89,50,98,47
DEV_009_2024-09-20 16:00:00,2024-09-20 16:00:00,DEV_009,49,62,53,85
DEV_009_2024-09-20 18:00:00,2024-09-20 18:00:00,DEV_009,64,61,20,93
DEV_009_2024-09-20 20:00:00,2024-09-20 20:00:00,DEV_009,56,95,11,38
DEV_009_2024-09-20 22:00:00,2024-09-20 22:00:00,DEV_009,41,41,4,39
DEV_009_2024-09-21 00:00:00,2024-09-21 00:00:00,DEV_009,67,84,99,14
DEV_009_2024-09-21 02:00:00,2024-09-21 02:00:00,DEV_009,9,16,17,33
DEV_009_2024-09-21 04:00:00,2024-09-21 04:00:00,DEV_009,51,98,34,12
DEV_009_2024-09-21 06:00:00,2024-09-21 06:00:00,DEV_009,3,94,86,67
DEV_009_2024-09-21 08:00:00,2024-09-21 08:00:00,DEV_009,53,73,93,60
DEV_009_2024-09-21 10:00:00,2024-09-21 10:00:00,DEV_009,99,4,28,92
DEV_009_2024-09-21 12:00:00,2024-09-21 12:00:00,DEV_009,41,60,49,39
DEV_009_2024-09-21 14:00:00,2024-09-21 14:00:00,DEV_009,43,4,53,99
DEV_009_2024-09-21 16:00:00,2024-09-21 16:00:00,DEV_009,48,67,69,40
DEV_009_2024-09-21 18:00:00,2024-09-21 18:00:00,DEV_009,81,55,80,80
DEV_009_2024-09-21 20:00:00,2024-09-21 20:00:00,DEV_009,57,90,66,78
DEV_009_2024-09-21 22:00:00,2024-09-21 22:00:00,DEV_009,35,21,28,79
DEV_009_2024-09-22 00:00:00,2024-09-22 00:00:00,DEV_009,43,13,83,17
DEV_009_2024-09-22 02:00:00,2024-09-22 02:00:00,DEV_009,55,30,16,10
DEV_009_2024-09-22 04:00:00,2024-09-22 04:00:00,DEV_009,42,35,14,93
DEV_009_2024-09-22 06:00:00,2024-09-22 06:00:00,DEV_009,98,98,97,93
DEV_009_2024-09-22 08:00:00,2024-09-22 08:00:00,DEV_009,78,42,63,30
DEV_009_2024-09-22 10:00:00,2024-09-22 10:00:00,DEV_009,82,44,19,44
DEV_009_2024-09-22 12:00:00,2024-09-22 12:00:00,DEV_009,80,46,82,76
DEV_009_2024-09-22 14:00:00,2024-09-22 14:00:00,DEV_009,93,68,47,32
DEV_009_2024-09-22 16:00:00,2024-09-22 16:00:00,DEV_009,56,35,24,99
DEV_009_2024-09-22 18:00:00,2024-09-22 18:00:00,DEV_009,89,83,9,28
DEV_009_2024-09-22 20:00:00,2024-09-22 20:00:00,DEV_009,77,70,25,68
DEV_009_2024-09-22 22:00:00,2024-09-22 22:00:00,DEV_009,8,96,13,11
DEV_009_2024-09-23 00:00:00,2024-09-23 00:00:00,DEV_009,83,51,61,57
DEV_009_2024-09-23 02:00:00,2024-09-23 02:00:00,DEV_009,19,45,97,36
DEV_009_2024-09-23 04:00:00,2024-09-23 04:00:00,DEV_009,96,10,74,12
DEV_009_2024-09-23 06:00:00,2024-09-23 06:00:00,DEV_009,73,90,34,16
DEV_009_2024-09-23 08:00:00,2024-09-23 08:00:00,DEV_009,79,32,18,63
DEV_009_2024-09-23 10:00:00,2024-09-23 10:00:00,DEV_009,60,29,3,11
DEV_009_2024-09-23 12:00:00,2024-09-23 12:00:00,DEV_009,29,4,2,14
DEV_009_2024-09-23 14:00:00,2024-09-23 14:00:00,DEV_009,53,16,87,40
DEV_009_2024-09-23 16:00:00,2024-09-23 16:00:00,DEV_009,81,54,55,99
DEV_009_2024-09-23 18:00:00,2024-09-23 18:00:00,DEV_009,15,13,25,86
DEV_009_2024-09-23 20:00:00,2024-09-23 20:00:00,DEV_009,52,32,67,38
DEV_009_2024-09-23 22:00:00,2024-09-23 22:00:00,DEV_009,66,44,68,8
DEV_009_2024-09-24 00:00:00,2024-09-24 00:00:00,DEV_009,55,80,14,94
DEV_009_2024-09-24 02:00:00,2024-09-24 02:00:00,DEV_009,90,79,57,69
DEV_009_2024-09-24 04:00:00,2024-09-24 04:00:00,DEV_009,57,71,26,52
DEV_009_2024-09-24 06:00:00,2024-09-24 06:00:00,DEV_009,73,86,31,4
DEV_009_2024-09-24 08:00:00,2024-09-24 08:00:00,DEV_009,34,87,72,97
DEV_009_2024-09-24 10:00:00,2024-09-24 10:00:00,DEV_009,87,50,15,51
DEV_009_2024-09-24 12:00:00,2024-09-24 12:00:00,DEV_009,36,79,63,19
DEV_009_2024-09-24 14:00:00,2024-09-24 14:00:00,DEV_009,98,30,54,41
DEV_009_2024-09-24 16:00:00,2024-09-24 16:00:00,DEV_009,18,3,36,71
DEV_009_2024-09-24 18:00:00,2024-09-24 18:00:00,DEV_009,50,9,32,57
DEV_009_2024-09-24 20:00:00,2024-09-24 20:00:00,DEV_009,1,40,3,24
DEV_009_2024-09-24 22:00:00,2024-09-24 22:00:00,DEV_009,53,27,54,68
DEV_009_2024-09-25 00:00:00,2024-09-25 00:00:00,DEV_009,53,29,59,23
DEV_009_2024-09-25 02:00:00,2024-09-25 02:00:00,DEV_009,83,17,17,99
DEV_009_2024-09-25 04:00:00,2024-09-25 04:00:00,DEV_009,31,79,15,44
DEV_009_2024-09-25 06:00:00,2024-09-25 06:00:00,DEV_009,1,23,51,40
DEV_009_2024-09-25 08:00:00,2024-09-25 08:00:00,DEV_009,71,5,8,29
DEV_009_2024-09-25 10:00:00,2024-09-25 10:00:00,DEV_009,27,63,55,78
DEV_009_2024-09-25 12:00:00,2024-09-25 12:00:00,DEV_009,20,64,92,34
DEV_009_2024-09-25 14:00:00,2024-09-25 14:00:00,DEV_009,95,40,47,68
DEV_009_2024-09-25 16:00:00,2024-09-25 16:00:00,DEV_009,47,38,67,62
DEV_009_2024-09-25 18:00:00,2024-09-25 18:00:00,DEV_009,1,90,91,79
DEV_009_2024-09-25 20:00:00,2024-09-25 20:00:00,DEV_009,61,53,38,38
DEV_009_2024-09-25 22:00:00,2024-09-25 22:00:00,DEV_009,52,63,51,2
DEV_009_2024-09-26 00:00:00,2024-09-26 00:00:00,DEV_009,32,9,41,18
DEV_009_2024-09-26 02:00:00,2024-09-26 02:00:00,DEV_009,42,43,58,53
DEV_009_2024-09-26 04:00:00,2024-09-26 04:00:00,DEV_009,80,66,89,6
DEV_009_2024-09-26 06:00:00,2024-09-26 06:00:00,DEV_009,46,75,27,50
DEV_009_2024-09-26 08:00:00,2024-09-26 08:00:00,DEV_009,85,13,31,53
DEV_009_2024-09-26 10:00:00,2024-09-26 10:00:00,DEV_009,65,40,88,88
DEV_009_2024-09-26 12:00:00,2024-09-26 12:00:00,DEV_009,20,64,72,28
DEV_009_2024-09-26 14:00:00,2024-09-26 14:00:00,DEV_009,88,96,79,37
DEV_009_2024-09-26 16:00:00,2024-09-26 16:00:00,DEV_009,6,94,4,32
DEV_009_2024-09-26 18:00:00,2024-09-26 18:00:00,DEV_009,41,49,85,17
DEV_009_2024-09-26 20:00:00,2024-09-26 20:00:00,DEV_009,16,48,78,91
DEV_009_2024-09-26 22:00:00,2024-09-26 22:00:00,DEV_009,48,27,63,7
DEV_009_2024-09-27 00:00:00,2024-09-27 00:00:00,DEV_009,2,70,59,60
DEV_009_2024-09-27 02:00:00,2024-09-27 02:00:00,DEV_009,96,45,37,87
DEV_009_2024-09-27 04:00:00,2024-09-27 04:00:00,DEV_009,25,47,70,33
DEV_009_2024-09-27 06:00:00,2024-09-27 06:00:00,DEV_009,50,62,68,97
DEV_009_2024-09-27 08:00:00,2024-09-27 08:00:00,DEV_009,68,40,99,70
DEV_009_2024-09-27 10:00:00,2024-09-27 10:00:00,DEV_009,52,89,63,57
DEV_009_2024-09-27 12:00:00,2024-09-27 12:00:00,DEV_009,69,83,53,31
DEV_009_2024-09-27 14:00:00,2024-09-27 14:00:00,DEV_009,67,96,30,56
DEV_009_2024-09-27 16:00:00,2024-09-27 16:00:00,DEV_009,56,72,1,68
DEV_009_2024-09-27 18:00:00,2024-09-27 18:00:00,DEV_009,25,11,34,33
DEV_009_2024-09-27 20:00:00,2024-09-27 20:00:00,DEV_009,43,3,54,16
DEV_009_2024-09-27 22:00:00,2024-09-27 22:00:00,DEV_009,94,10,55,47
DEV_009_2024-09-28 00:00:00,2024-09-28 00:00:00,DEV_009,60,84,83,81
DEV_009_2024-09-28 02:00:00,2024-09-28 02:00:00,DEV_009,55,74,50,56
DEV_009_2024-09-28 04:00:00,2024-09-28 04:00:00,DEV_009,64,29,34,45
DEV_009_2024-09-28 06:00:00,2024-09-28 06:00:00,DEV_009,34,85,3,67
DEV_009_2024-09-28 08:00:00,2024-09-28 08:00:00,DEV_009,70,12,59,91
DEV_009_2024-09-28 10:00:00,2024-09-28 10:00:00,DEV_009,94,32,80,77
DEV_009_2024-09-28 12:00:00,2024-09-28 12:00:00,DEV_009,83,50,22,22
DEV_009_2024-09-28 14:00:00,2024-09-28 14:00:00,DEV_009,64,71,18,59
DEV_009_2024-09-28 16:00:00,2024-09-28 16:00:00,DEV_009,60,56,19,98
DEV_009_2024-09-28 18:00:00,2024-09-28 18:00:00,DEV_009,82,34,45,28
DEV_009_2024-09-28 20:00:00,2024-09-28 20:00:00,DEV_009,37,67,41,88
DEV_009_2024-09-28 22:00:00,2024-09-28 22:00:00,DEV_009,50,79,98,50
DEV_009_2024-09-29 00:00:00,2024-09-29 00:00:00,DEV_009,42,54,11,84
DEV_009_2024-09-29 02:00:00,2024-09-29 02:00:00,DEV_009,27,37,72,29
DEV_009_2024-09-29 04:00:00,2024-09-29 04:00:00,DEV_009,1,16,63,83
DEV_009_2024-09-29 06:00:00,2024-09-29 06:00:00,DEV_009,29,14,55,90
DEV_009_2024-09-29 08:00:00,2024-09-29 08:00:00,DEV_009,45,76,85,53
DEV_009_2024-09-29 10:00:00,2024-09-29 10:00:00,DEV_009,46,67,3,86
DEV_009_2024-09-29 12:00:00,2024-09-29 12:00:00,DEV_009,49,25,78,93
DEV_009_2024-09-29 14:00:00,2024-09-29 14:00:00,DEV_009,35,53,82,31
DEV_009_2024-09-29 16:00:00,2024-09-29 16:00:00,DEV_009,77,71,27,20
DEV_009_2024-09-29 18:00:00,2024-09-29 18:00:00,DEV_009,49,23,17,11
DEV_009_2024-09-29 20:00:00,2024-09-29 20:00:00,DEV_009,60,6,86,2
DEV_009_2024-09-29 22:00:00,2024-09-29 22:00:00,DEV_009,1,66,14,49
DEV_009_2024-09-30 00:00:00,2024-09-30 00:00:00,DEV_009,36,3,79,36
DEV_009_2024-09-30 02:00:00,2024-09-30 02:00:00,DEV_009,52,79,16,71
DEV_009_2024-09-30 04:00:00,2024-09-30 04:00:00,DEV_009,25,29,13,32
DEV_009_2024-09-30 06:00:00,2024-09-30 06:00:00,DEV_009,65,34,87,1
DEV_009_2024-09-30 08:00:00,2024-09-30 08:00:00,DEV_009,55,82,93,17
DEV_009_2024-09-30 10:00:00,2024-09-30 10:00:00,DEV_009,85,42,59,43
DEV_009_2024-09-30 12:00:00,2024-09-30 12:00:00,DEV_009,63,5,41,10
DEV_009_2024-09-30 14:00:00,2024-09-30 14:00:00,DEV_009,82,79,73,45
DEV_009_2024-09-30 16:00:00,2024-09-30 16:00:00,DEV_009,10,74,61,81
DEV_009_2024-09-30 18:00:00,2024-09-30 18:00:00,DEV_009,56,97,49,97
DEV_009_2024-09-30 20:00:00,2024-09-30 20:00:00,DEV_009,37,48,54,48
DEV_009_2024-09-30 22:00:00,2024-09-30 22:00:00,DEV_009,70,27,20,27
DEV_009_2024-10-01 00:00:00,2024-10-01 00:00:00,DEV_009,4,31,30,57
DEV_009_2024-10-01 02:00:00,2024-10-01 02:00:00,DEV_009,77,7,63,14
DEV_009_2024-10-01 04:00:00,2024-10-01 04:00:00,DEV_009,6,81,68,13
DEV_009_2024-10-01 06:00:00,2024-10-01 06:00:00,DEV_009,29,3,58,98
DEV_009_2024-10-01 08:00:00,2024-10-01 08:00:00,DEV_009,3,55,11,2
DEV_009_2024-10-01 10:00:00,2024-10-01 10:00:00,DEV_009,19,73,3,72
DEV_009_2024-10-01 12:00:00,2024-10-01 12:00:00,DEV_009,19,84,23,69
DEV_009_2024-10-01 14:00:00,2024-10-01 14:00:00,DEV_009,18,25,71,69
DEV_009_2024-10-01 16:00:00,2024-10-01 16:00:00,DEV_009,46,44,24,70
DEV_009_2024-10-01 18:00:00,2024-10-01 18:00:00,DEV_009,31,3,95,38
DEV_009_2024-10-01 20:00:00,2024-10-01 20:00:00,DEV_009,42,99,24,20
DEV_009_2024-10-01 22:00:00,2024-10-01 22:00:00,DEV_009,68,36,17,63
DEV_009_2024-10-02 00:00:00,2024-10-02 00:00:00,DEV_009,11,34,81,69
DEV_009_2024-10-02 02:00:00,2024-10-02 02:00:00,DEV_009,87,45,51,35
DEV_009_2024-10-02 04:00:00,2024-10-02 04:00:00,DEV_009,29,31,65,53
DEV_009_2024-10-02 06:00:00,2024-10-02 06:00:00,DEV_009,11,52,15,83
DEV_009_2024-10-02 08:00:00,2024-10-02 08:00:00,DEV_009,54,80,77,68
DEV_009_2024-10-02 10:00:00,2024-10-02 10:00:00,DEV_009,93,15,48,55
DEV_009_2024-10-02 12:00:00,2024-10-02 12:00:00,DEV_009,81,53,18,37
DEV_009_2024-10-02 14:00:00,2024-10-02 14:00:00,DEV_009,17,35,80,76
DEV_009_2024-10-02 16:00:00,2024-10-02 16:00:00,DEV_009,73,20,23,44
DEV_009_2024-10-02 18:00:00,2024-10-02 18:00:00,DEV_009,88,52,47,35
DEV_009_2024-10-02 20:00:00,2024-10-02 20:00:00,DEV_009,35,13,38,29
DEV_009_2024-10-02 22:00:00,2024-10-02 22:00:00,DEV_009,82,81,79,90
DEV_009_2024-10-03 00:00:00,2024-10-03 00:00:00,DEV_009,3,25,1,8
DEV_009_2024-10-03 02:00:00,2024-10-03 02:00:00,DEV_009,78,94,63,89
DEV_009_2024-10-03 04:00:00,2024-10-03 04:00:00,DEV_009,15,57,78,47
DEV_009_2024-10-03 06:00:00,2024-10-03 06:00:00,DEV_009,93,56,35,20
DEV_009_2024-10-03 08:00:00,2024-10-03 08:00:00,DEV_009,38,65,92,53
DEV_009_2024-10-03 10:00:00,2024-10-03 10:00:00,DEV_009,73,6,58,96
DEV_009_2024-10-03 12:00:00,2024-10-03 12:00:00,DEV_009,23,4,94,68
DEV_009_2024-10-03 14:00:00,2024-10-03 14:00:00,DEV_009,57,10,98,88
DEV_009_2024-10-03 16:00:00,2024-10-03 16:00:00,DEV_009,12,99,9,19
DEV_009_2024-10-03 18:00:00,2024-10-03 18:00:00,DEV_009,76,7,26,17
DEV_009_2024-10-03 20:00:00,2024-10-03 20:00:00,DEV_009,22,13,50,93
DEV_009_2024-10-03 22:00:00,2024-10-03 22:00:00,DEV_009,74,74,27,43
DEV_009_2024-10-04 00:00:00,2024-10-04 00:00:00,DEV_009,47,27,69,51
DEV_009_2024-10-04 02:00:00,2024-10-04 02:00:00,DEV_009,66,80,38,80
DEV_009_2024-10-04 04:00:00,2024-10-04 04:00:00,DEV_009,93,71,10,8
DEV_009_2024-10-04 06:00:00,2024-10-04 06:00:00,DEV_009,84,61,30,99
DEV_009_2024-10-04 08:00:00,2024-10-04 08:00:00,DEV_009,67,40,91,75
DEV_009_2024-10-04 10:00:00,2024-10-04 10:00:00,DEV_009,60,86,4,90
DEV_009_2024-10-04 12:00:00,2024-10-04 12:00:00,DEV_009,30,55,54,30
DEV_009_2024-10-04 14:00:00,2024-10-04 14:00:00,DEV_009,33,67,96,4
DEV_009_2024-10-04 16:00:00,2024-10-04 16:00:00,DEV_009,75,40,21,33
DEV_009_2024-10-04 18:00:00,2024-10-04 18:00:00,DEV_009,96,95,19,60
DEV_009_2024-10-04 20:00:00,2024-10-04 20:00:00,DEV_009,80,74,28,46
DEV_009_2024-10-04 22:00:00,2024-10-04 22:00:00,DEV_009,33,1,16,83
DEV_009_2024-10-05 00:00:00,2024-10-05 00:00:00,DEV_009,60,36,64,21
DEV_009_2024-10-05 02:00:00,2024-10-05 02:00:00,DEV_009,31,75,46,19
DEV_009_2024-10-05 04:00:00,2024-10-05 04:00:00,DEV_009,4,9,82,83
DEV_009_2024-10-05 06:00:00,2024-10-05 06:00:00,DEV_009,35,75,34,20
DEV_009_2024-10-05 08:00:00,2024-10-05 08:00:00,DEV_009,4,87,19,75
DEV_009_2024-10-05 10:00:00,2024-10-05 10:00:00,DEV_009,60,82,52,34
DEV_009_2024-10-05 12:00:00,2024-10-05 12:00:00,DEV_009,90,74,70,17
DEV_009_2024-10-05 14:00:00,2024-10-05 14:00:00,DEV_009,41,21,19,62
DEV_009_2024-10-05 16:00:00,2024-10-05 16:00:00,DEV_009,21,26,41,84
DEV_009_2024-10-05 18:00:00,2024-10-05 18:00:00,DEV_009,80,71,75,4
DEV_009_2024-10-05 20:00:00,2024-10-05 20:00:00,DEV_009,22,31,50,27
DEV_009_2024-10-05 22:00:00,2024-10-05 22:00:00,DEV_009,80,20,87,54
DEV_009_2024-10-06 00:00:00,2024-10-06 00:00:00,DEV_009,98,99,28,85
DEV_009_2024-10-06 02:00:00,2024-10-06 02:00:00,DEV_009,33,86,36,58
DEV_009_2024-10-06 04:00:00,2024-10-06 04:00:00,DEV_009,8,84,64,54
DEV_009_2024-10-06 06:00:00,2024-10-06 06:00:00,DEV_009,71,10,9,72
DEV_009_2024-10-06 08:00:00,2024-10-06 08:00:00,DEV_009,92,34,35,18
DEV_009_2024-10-06 10:00:00,2024-10-06 10:00:00,DEV_009,84,75,10,13
DEV_009_2024-10-06 12:00:00,2024-10-06 12:00:00,DEV_009,30,26,26,27
DEV_009_2024-10-06 14:00:00,2024-10-06 14:00:00,DEV_009,62,58,50,1
DEV_009_2024-10-06 16:00:00,2024-10-06 16:00:00,DEV_009,42,40,9,55
DEV_009_2024-10-06 18:00:00,2024-10-06 18:00:00,DEV_009,2,24,54,29
DEV_009_2024-10-06 20:00:00,2024-10-06 20:00:00,DEV_009,85,93,68,41
DEV_009_2024-10-06 22:00:00,2024-10-06 22:00:00,DEV_009,70,99,36,3
DEV_009_2024-10-07 00:00:00,2024-10-07 00:00:00,DEV_009,13,39,13,56
DEV_009_2024-10-07 02:00:00,2024-10-07 02:00:00,DEV_009,60,42,61,40
DEV_009_2024-10-07 04:00:00,2024-10-07 04:00:00,DEV_009,83,41,13,19
DEV_009_2024-10-07 06:00:00,2024-10-07 06:00:00,DEV_009,7,42,21,69
DEV_009_2024-10-07 08:00:00,2024-10-07 08:00:00,DEV_009,89,27,52,51
DEV_009_2024-10-07 10:00:00,2024-10-07 10:00:00,DEV_009,57,54,75,13
DEV_009_2024-10-07 12:00:00,2024-10-07 12:00:00,DEV_009,90,57,9,80
DEV_009_2024-10-07 14:00:00,2024-10-07 14:00:00,DEV_009,85,93,14,9
DEV_009_2024-10-07 16:00:00,2024-10-07 16:00:00,DEV_009,59,74,5,20
DEV_009_2024-10-07 18:00:00,2024-10-07 18:00:00,DEV_009,48,66,7,63
DEV_009_2024-10-07 20:00:00,2024-10-07 20:00:00,DEV_009,82,92,95,54
