distid,createdts,sn,wifi_ap_band_info_band_id,wifi_ap_band_info_channel,wifi_ap_band_info_wifi_name,wifi_ap_band_info_bssid
DEV_009_2024-12-18 10:00:00,2024-12-18 10:00:00,DEV_009,6G,32,64,61:74:8d:75:8c:b5
DEV_009_2024-12-18 11:00:00,2024-12-18 11:00:00,DEV_009,5G_iptv,66,71,d9:07:8d:f4:64:ce
DEV_009_2024-12-18 12:00:00,2024-12-18 12:00:00,DEV_009,6G,22,89,b6:b8:8d:bf:7e:d9
DEV_009_2024-12-18 13:00:00,2024-12-18 13:00:00,DEV_009,5G,49,5,00:db:81:18:3a:30
DEV_009_2024-12-18 14:00:00,2024-12-18 14:00:00,DEV_009,5G_iptv,56,24,6b:fa:ce:bb:45:91
DEV_009_2024-12-18 15:00:00,2024-12-18 15:00:00,DEV_009,6G_guest,11,27,ac:34:dd:4a:9a:a7
DEV_009_2024-12-18 16:00:00,2024-12-18 16:00:00,DEV_009,5G,42,87,b6:c8:4a:55:0c:71
DEV_009_2024-12-18 17:00:00,2024-12-18 17:00:00,DEV_009,6G_guest,16,41,07:9d:c6:21:8a:45
DEV_009_2024-12-18 18:00:00,2024-12-18 18:00:00,DEV_009,5G,59,4,d5:25:88:10:f2:84
DEV_009_2024-12-18 19:00:00,2024-12-18 19:00:00,DEV_009,5G_guest,39,49,2e:8f:cf:84:78:53
DEV_009_2024-12-18 20:00:00,2024-12-18 20:00:00,DEV_009,6G_guest,73,65,20:42:59:89:05:5a
DEV_009_2024-12-18 21:00:00,2024-12-18 21:00:00,DEV_009,5G_iptv,24,6,39:15:34:8d:05:25
DEV_009_2024-12-18 22:00:00,2024-12-18 22:00:00,DEV_009,6G_guest,94,58,f3:4c:df:e6:b3:d7
DEV_009_2024-12-18 23:00:00,2024-12-18 23:00:00,DEV_009,2.4G,76,19,cf:33:bc:72:28:98
DEV_009_2024-12-19 00:00:00,2024-12-19 00:00:00,DEV_009,5G_iptv,42,34,f5:98:e3:4c:b9:0b
DEV_009_2024-12-19 01:00:00,2024-12-19 01:00:00,DEV_009,2.4G,45,42,42:88:87:b4:73:4e
DEV_009_2024-12-19 02:00:00,2024-12-19 02:00:00,DEV_009,6G_guest,54,34,eb:44:e9:14:43:b0
DEV_009_2024-12-19 03:00:00,2024-12-19 03:00:00,DEV_009,5G_iptv,9,71,78:0a:d2:d9:a6:fe
DEV_009_2024-12-19 04:00:00,2024-12-19 04:00:00,DEV_009,6G_iptv,56,64,66:44:a7:da:65:76
DEV_009_2024-12-19 05:00:00,2024-12-19 05:00:00,DEV_009,2.4G,59,4,60:fb:c5:9a:a0:d4
DEV_009_2024-12-19 06:00:00,2024-12-19 06:00:00,DEV_009,6G_guest,17,82,fd:89:0f:8b:e2:d8
DEV_009_2024-12-19 07:00:00,2024-12-19 07:00:00,DEV_009,5G,34,40,c5:34:f3:57:cc:91
DEV_009_2024-12-19 08:00:00,2024-12-19 08:00:00,DEV_009,6G_iptv,15,99,5c:3d:71:98:02:f6
DEV_009_2024-12-19 09:00:00,2024-12-19 09:00:00,DEV_009,5G,9,43,f5:2d:8f:8f:d7:2a
DEV_009_2024-12-19 10:00:00,2024-12-19 10:00:00,DEV_009,5G,71,10,50:cb:a2:a4:10:6b
DEV_009_2024-12-19 11:00:00,2024-12-19 11:00:00,DEV_009,2.4G,59,7,55:e8:a1:34:7e:9a
DEV_009_2024-12-19 12:00:00,2024-12-19 12:00:00,DEV_009,5G_guest,49,61,58:48:0d:25:86:3e
DEV_009_2024-12-19 13:00:00,2024-12-19 13:00:00,DEV_009,2.4G,8,78,7f:9c:f4:1b:3d:47
DEV_009_2024-12-19 14:00:00,2024-12-19 14:00:00,DEV_009,2.4G,54,89,d5:e2:65:0e:ba:1c
DEV_009_2024-12-19 15:00:00,2024-12-19 15:00:00,DEV_009,2.4G,67,67,11:c7:54:b2:7c:4b
DEV_009_2024-12-19 16:00:00,2024-12-19 16:00:00,DEV_009,6G_guest,43,19,b8:b1:19:5e:40:d8
DEV_009_2024-12-19 17:00:00,2024-12-19 17:00:00,DEV_009,2.4G,97,20,af:6c:c9:38:9c:ce
DEV_009_2024-12-19 18:00:00,2024-12-19 18:00:00,DEV_009,6G,66,4,75:29:42:48:36:59
DEV_009_2024-12-19 19:00:00,2024-12-19 19:00:00,DEV_009,2.4G,58,46,a1:ab:cd:85:9b:c3
DEV_009_2024-12-19 20:00:00,2024-12-19 20:00:00,DEV_009,2.4G,61,76,15:80:18:88:d0:6c
DEV_009_2024-12-19 21:00:00,2024-12-19 21:00:00,DEV_009,2.4G,79,54,52:cf:7b:aa:a6:8c
DEV_009_2024-12-19 22:00:00,2024-12-19 22:00:00,DEV_009,2.4G,31,75,33:2d:14:2a:b8:13
DEV_009_2024-12-19 23:00:00,2024-12-19 23:00:00,DEV_009,6G_guest,54,26,9d:d7:f6:0e:78:e3
DEV_009_2024-12-20 00:00:00,2024-12-20 00:00:00,DEV_009,2.4G,17,37,b0:b3:53:75:d0:fc
DEV_009_2024-12-20 01:00:00,2024-12-20 01:00:00,DEV_009,6G,57,72,d8:e4:ad:4e:58:29
DEV_009_2024-12-20 02:00:00,2024-12-20 02:00:00,DEV_009,6G_guest,20,8,cb:2c:21:91:59:97
DEV_009_2024-12-20 03:00:00,2024-12-20 03:00:00,DEV_009,5G_guest,70,80,11:15:6e:39:5c:db
DEV_009_2024-12-20 04:00:00,2024-12-20 04:00:00,DEV_009,6G_iptv,72,95,ad:a3:40:04:6e:ec
DEV_009_2024-12-20 05:00:00,2024-12-20 05:00:00,DEV_009,5G,16,7,fb:e8:5f:c4:09:f2
DEV_009_2024-12-20 06:00:00,2024-12-20 06:00:00,DEV_009,5G,76,23,98:c8:5c:bc:c7:d4
DEV_009_2024-12-20 07:00:00,2024-12-20 07:00:00,DEV_009,5G_iptv,34,77,23:eb:d2:f5:57:4a
DEV_009_2024-12-20 08:00:00,2024-12-20 08:00:00,DEV_009,2.4G,23,33,c6:3e:44:73:bb:35
DEV_009_2024-12-20 09:00:00,2024-12-20 09:00:00,DEV_009,2.4G,68,56,9d:2e:62:15:90:5e
DEV_009_2024-12-20 10:00:00,2024-12-20 10:00:00,DEV_009,5G_guest,42,67,5f:a6:59:02:c6:ca
DEV_009_2024-12-20 11:00:00,2024-12-20 11:00:00,DEV_009,6G_guest,19,43,96:da:22:bb:3b:4d
DEV_009_2024-12-20 12:00:00,2024-12-20 12:00:00,DEV_009,2.4G,80,78,29:55:7c:29:65:82
DEV_009_2024-12-20 13:00:00,2024-12-20 13:00:00,DEV_009,6G,2,7,7d:2c:b8:d3:b0:22
DEV_009_2024-12-20 14:00:00,2024-12-20 14:00:00,DEV_009,6G,16,39,32:e6:69:21:80:e5
DEV_009_2024-12-20 15:00:00,2024-12-20 15:00:00,DEV_009,6G,57,36,91:ed:e9:21:2b:3d
DEV_009_2024-12-20 16:00:00,2024-12-20 16:00:00,DEV_009,6G,84,41,8e:4d:cd:ad:a0:26
DEV_009_2024-12-20 17:00:00,2024-12-20 17:00:00,DEV_009,5G,75,79,06:fc:d9:e2:73:21
DEV_009_2024-12-20 18:00:00,2024-12-20 18:00:00,DEV_009,2.4G,70,61,e7:3f:41:7b:5b:f1
DEV_009_2024-12-20 19:00:00,2024-12-20 19:00:00,DEV_009,5G_iptv,11,85,99:62:fd:8a:09:9f
DEV_009_2024-12-20 20:00:00,2024-12-20 20:00:00,DEV_009,6G,52,21,01:b3:f5:98:90:44
DEV_009_2024-12-20 21:00:00,2024-12-20 21:00:00,DEV_009,5G_iptv,9,97,6d:c0:ce:d9:5c:2d
DEV_009_2024-12-20 22:00:00,2024-12-20 22:00:00,DEV_009,5G_guest,33,33,53:82:33:69:45:91
DEV_009_2024-12-20 23:00:00,2024-12-20 23:00:00,DEV_009,6G_iptv,3,90,45:86:72:4c:67:6b
DEV_009_2024-12-21 00:00:00,2024-12-21 00:00:00,DEV_009,5G_iptv,90,41,de:13:3d:0a:e9:72
DEV_009_2024-12-21 01:00:00,2024-12-21 01:00:00,DEV_009,5G_guest,12,16,c1:bf:2c:89:f3:fb
DEV_009_2024-12-21 02:00:00,2024-12-21 02:00:00,DEV_009,2.4G,79,52,a1:10:b8:ae:97:24
DEV_009_2024-12-21 03:00:00,2024-12-21 03:00:00,DEV_009,2.4G,89,74,be:a5:3a:6d:b1:59
DEV_009_2024-12-21 04:00:00,2024-12-21 04:00:00,DEV_009,6G,60,63,c7:d8:17:cb:a9:d1
DEV_009_2024-12-21 05:00:00,2024-12-21 05:00:00,DEV_009,5G_iptv,69,30,95:30:52:1c:ee:63
DEV_009_2024-12-21 06:00:00,2024-12-21 06:00:00,DEV_009,5G,70,57,2f:b5:27:79:50:7e
DEV_009_2024-12-21 07:00:00,2024-12-21 07:00:00,DEV_009,5G_iptv,50,53,bd:0a:2b:5f:f7:4c
DEV_009_2024-12-21 08:00:00,2024-12-21 08:00:00,DEV_009,6G_iptv,23,22,8e:fa:4c:6a:cc:2d
DEV_009_2024-12-21 09:00:00,2024-12-21 09:00:00,DEV_009,5G_iptv,86,98,3d:2b:69:9d:82:b6
DEV_009_2024-12-21 10:00:00,2024-12-21 10:00:00,DEV_009,5G_guest,18,22,4d:00:69:3f:26:ac
DEV_009_2024-12-21 11:00:00,2024-12-21 11:00:00,DEV_009,2.4G,91,23,db:24:ae:41:b5:2a
DEV_009_2024-12-21 12:00:00,2024-12-21 12:00:00,DEV_009,5G_guest,4,61,94:fa:94:02:48:f6
DEV_009_2024-12-21 13:00:00,2024-12-21 13:00:00,DEV_009,5G_iptv,88,19,d7:5d:a9:a5:3b:d2
DEV_009_2024-12-21 14:00:00,2024-12-21 14:00:00,DEV_009,5G_guest,92,52,47:58:fa:b4:b3:f9
DEV_009_2024-12-21 15:00:00,2024-12-21 15:00:00,DEV_009,6G,25,28,b0:cc:a9:4a:4f:2d
DEV_009_2024-12-21 16:00:00,2024-12-21 16:00:00,DEV_009,6G_iptv,80,40,32:b9:58:78:03:ed
DEV_009_2024-12-21 17:00:00,2024-12-21 17:00:00,DEV_009,6G,54,66,6b:a6:a7:8b:8c:84
DEV_009_2024-12-21 18:00:00,2024-12-21 18:00:00,DEV_009,5G_guest,86,37,54:7b:c7:85:3b:74
DEV_009_2024-12-21 19:00:00,2024-12-21 19:00:00,DEV_009,6G_iptv,36,18,9b:d2:52:33:f5:be
DEV_009_2024-12-21 20:00:00,2024-12-21 20:00:00,DEV_009,6G_guest,28,18,0d:61:b4:4b:87:83
DEV_009_2024-12-21 21:00:00,2024-12-21 21:00:00,DEV_009,5G,33,29,bc:8b:1c:6c:e2:b2
DEV_009_2024-12-21 22:00:00,2024-12-21 22:00:00,DEV_009,6G_iptv,31,1,49:8d:24:95:4c:fe
DEV_009_2024-12-21 23:00:00,2024-12-21 23:00:00,DEV_009,6G_guest,41,77,56:77:07:2d:98:93
DEV_009_2024-12-22 00:00:00,2024-12-22 00:00:00,DEV_009,5G_guest,8,54,c4:57:33:45:58:2c
DEV_009_2024-12-22 01:00:00,2024-12-22 01:00:00,DEV_009,6G_guest,98,51,63:dc:5a:29:f1:a0
DEV_009_2024-12-22 02:00:00,2024-12-22 02:00:00,DEV_009,6G_iptv,62,1,1e:04:0b:24:56:9c
DEV_009_2024-12-22 03:00:00,2024-12-22 03:00:00,DEV_009,5G_iptv,59,11,e8:80:ad:4d:f7:f7
DEV_009_2024-12-22 04:00:00,2024-12-22 04:00:00,DEV_009,5G,90,6,e8:96:61:59:ce:73
DEV_009_2024-12-22 05:00:00,2024-12-22 05:00:00,DEV_009,2.4G,36,87,d2:98:bc:58:0a:f9
DEV_009_2024-12-22 06:00:00,2024-12-22 06:00:00,DEV_009,5G_iptv,63,3,fa:7e:7e:7b:7b:8a
DEV_009_2024-12-22 07:00:00,2024-12-22 07:00:00,DEV_009,5G,23,81,bd:ea:d2:4e:83:aa
DEV_009_2024-12-22 08:00:00,2024-12-22 08:00:00,DEV_009,5G_iptv,61,26,9f:e8:c4:c4:3d:73
DEV_009_2024-12-22 09:00:00,2024-12-22 09:00:00,DEV_009,6G_iptv,36,41,ad:1f:6b:61:77:bd
DEV_009_2024-12-22 10:00:00,2024-12-22 10:00:00,DEV_009,6G,49,22,20:6b:57:a3:9c:0e
DEV_009_2024-12-22 11:00:00,2024-12-22 11:00:00,DEV_009,2.4G,30,74,5f:4c:28:0c:55:2a
DEV_009_2024-12-22 12:00:00,2024-12-22 12:00:00,DEV_009,2.4G,96,50,da:f8:ad:9c:99:53
DEV_009_2024-12-22 13:00:00,2024-12-22 13:00:00,DEV_009,6G_iptv,89,49,33:09:1a:87:38:b6
DEV_009_2024-12-22 14:00:00,2024-12-22 14:00:00,DEV_009,5G_guest,54,82,7e:d8:85:34:ad:b2
DEV_009_2024-12-22 15:00:00,2024-12-22 15:00:00,DEV_009,5G,49,69,06:25:68:34:f5:df
DEV_009_2024-12-22 16:00:00,2024-12-22 16:00:00,DEV_009,5G_guest,23,13,e8:6d:bd:a7:a2:e7
DEV_009_2024-12-22 17:00:00,2024-12-22 17:00:00,DEV_009,5G_guest,41,38,c7:6b:6b:47:a7:d2
DEV_009_2024-12-22 18:00:00,2024-12-22 18:00:00,DEV_009,2.4G,2,58,f9:91:29:93:32:c6
DEV_009_2024-12-22 19:00:00,2024-12-22 19:00:00,DEV_009,6G,71,93,34:8f:a2:f5:10:87
DEV_009_2024-12-22 20:00:00,2024-12-22 20:00:00,DEV_009,6G,57,39,e2:8d:15:06:61:71
DEV_009_2024-12-22 21:00:00,2024-12-22 21:00:00,DEV_009,6G,25,47,6c:a3:4f:5f:cc:dc
DEV_009_2024-12-22 22:00:00,2024-12-22 22:00:00,DEV_009,6G_iptv,84,52,98:8d:12:0c:e1:4a
DEV_009_2024-12-22 23:00:00,2024-12-22 23:00:00,DEV_009,5G_iptv,94,27,d6:e4:b4:e8:f8:87
DEV_009_2024-12-23 00:00:00,2024-12-23 00:00:00,DEV_009,5G_iptv,31,1,f0:a8:1e:ca:32:e5
DEV_009_2024-12-23 01:00:00,2024-12-23 01:00:00,DEV_009,5G_guest,69,43,f1:81:ee:8b:12:cc
DEV_009_2024-12-23 02:00:00,2024-12-23 02:00:00,DEV_009,6G_iptv,89,61,5f:62:fb:04:fa:09
DEV_009_2024-12-23 03:00:00,2024-12-23 03:00:00,DEV_009,6G,78,67,f7:e1:ee:7a:dd:3c
DEV_009_2024-12-23 04:00:00,2024-12-23 04:00:00,DEV_009,6G_iptv,56,86,e3:d6:9f:d6:a6:5c
DEV_009_2024-12-23 05:00:00,2024-12-23 05:00:00,DEV_009,5G_guest,86,41,af:9f:07:cf:6f:9e
DEV_009_2024-12-23 06:00:00,2024-12-23 06:00:00,DEV_009,5G_iptv,77,48,07:9b:9e:48:2f:53
DEV_009_2024-12-23 07:00:00,2024-12-23 07:00:00,DEV_009,5G_guest,45,7,12:a1:5a:a3:8c:08
DEV_009_2024-12-23 08:00:00,2024-12-23 08:00:00,DEV_009,5G,83,9,b1:59:f9:ce:cd:0e
DEV_009_2024-12-23 09:00:00,2024-12-23 09:00:00,DEV_009,6G_guest,80,52,e2:1a:7a:04:3f:2e
DEV_009_2024-12-23 10:00:00,2024-12-23 10:00:00,DEV_009,2.4G,88,29,fc:67:e8:bc:57:5a
DEV_009_2024-12-23 11:00:00,2024-12-23 11:00:00,DEV_009,6G_iptv,99,44,98:dc:cc:4f:f3:cb
DEV_009_2024-12-23 12:00:00,2024-12-23 12:00:00,DEV_009,6G_iptv,27,59,61:60:44:62:84:39
DEV_009_2024-12-23 13:00:00,2024-12-23 13:00:00,DEV_009,6G_iptv,16,74,e4:aa:af:66:3a:03
DEV_009_2024-12-23 14:00:00,2024-12-23 14:00:00,DEV_009,2.4G,33,36,ca:fc:09:70:48:77
DEV_009_2024-12-23 15:00:00,2024-12-23 15:00:00,DEV_009,5G_guest,48,85,a2:4c:f9:3c:19:eb
DEV_009_2024-12-23 16:00:00,2024-12-23 16:00:00,DEV_009,6G_guest,65,30,26:53:b9:2e:f0:83
DEV_009_2024-12-23 17:00:00,2024-12-23 17:00:00,DEV_009,6G_iptv,37,53,ee:28:35:66:ca:f7
DEV_009_2024-12-23 18:00:00,2024-12-23 18:00:00,DEV_009,5G,50,98,23:0f:5e:54:9f:f0
DEV_009_2024-12-23 19:00:00,2024-12-23 19:00:00,DEV_009,6G_iptv,45,70,6f:fd:27:5b:50:1d
DEV_009_2024-12-23 20:00:00,2024-12-23 20:00:00,DEV_009,6G_guest,76,41,14:55:c6:8c:b7:6b
DEV_009_2024-12-23 21:00:00,2024-12-23 21:00:00,DEV_009,6G_guest,36,5,26:04:14:ab:56:6a
DEV_009_2024-12-23 22:00:00,2024-12-23 22:00:00,DEV_009,5G_iptv,31,26,1b:a1:40:f5:4a:87
DEV_009_2024-12-23 23:00:00,2024-12-23 23:00:00,DEV_009,2.4G,99,81,e2:b2:d9:3a:e8:ca
DEV_009_2024-12-24 00:00:00,2024-12-24 00:00:00,DEV_009,6G_iptv,49,29,3e:8e:55:31:7e:99
DEV_009_2024-12-24 01:00:00,2024-12-24 01:00:00,DEV_009,6G,55,45,ea:7f:d8:57:30:3d
DEV_009_2024-12-24 02:00:00,2024-12-24 02:00:00,DEV_009,5G_guest,92,52,e3:6f:cd:7b:39:34
DEV_009_2024-12-24 03:00:00,2024-12-24 03:00:00,DEV_009,6G_iptv,84,45,f9:aa:33:02:64:8b
DEV_009_2024-12-24 04:00:00,2024-12-24 04:00:00,DEV_009,6G_guest,42,4,56:d0:1f:33:ab:4e
DEV_009_2024-12-24 05:00:00,2024-12-24 05:00:00,DEV_009,2.4G,62,63,f4:cc:0a:2b:f0:81
DEV_009_2024-12-24 06:00:00,2024-12-24 06:00:00,DEV_009,5G,81,31,8e:e4:8e:6b:b9:ee
DEV_009_2024-12-24 07:00:00,2024-12-24 07:00:00,DEV_009,5G_iptv,90,84,e7:fc:6d:e2:f2:de
DEV_009_2024-12-24 08:00:00,2024-12-24 08:00:00,DEV_009,6G,21,92,95:60:fa:22:8c:75
DEV_009_2024-12-24 09:00:00,2024-12-24 09:00:00,DEV_009,6G_guest,37,46,08:db:89:99:d9:5d
DEV_009_2024-12-24 10:00:00,2024-12-24 10:00:00,DEV_009,2.4G,57,4,68:23:3c:e0:00:91
DEV_009_2024-12-24 11:00:00,2024-12-24 11:00:00,DEV_009,5G_iptv,32,8,c2:78:50:e3:45:af
DEV_009_2024-12-24 12:00:00,2024-12-24 12:00:00,DEV_009,6G,90,17,44:86:65:ea:a6:b0
DEV_009_2024-12-24 13:00:00,2024-12-24 13:00:00,DEV_009,5G_guest,41,58,4a:54:d8:72:bd:70
DEV_009_2024-12-24 14:00:00,2024-12-24 14:00:00,DEV_009,6G,55,85,a4:13:17:ea:cf:23
DEV_009_2024-12-24 15:00:00,2024-12-24 15:00:00,DEV_009,5G_guest,75,94,82:0a:29:84:aa:ca
DEV_009_2024-12-24 16:00:00,2024-12-24 16:00:00,DEV_009,5G_guest,16,78,ce:bc:f7:42:4d:ce
DEV_009_2024-12-24 17:00:00,2024-12-24 17:00:00,DEV_009,6G,61,8,97:e6:c1:9e:60:22
DEV_009_2024-12-24 18:00:00,2024-12-24 18:00:00,DEV_009,5G_iptv,91,33,9e:bb:98:29:e6:30
DEV_009_2024-12-24 19:00:00,2024-12-24 19:00:00,DEV_009,6G_guest,52,3,34:7b:3d:63:a1:da
DEV_009_2024-12-24 20:00:00,2024-12-24 20:00:00,DEV_009,5G_iptv,21,85,65:97:71:48:e3:bb
DEV_009_2024-12-24 21:00:00,2024-12-24 21:00:00,DEV_009,5G,55,97,06:c8:a8:a6:55:f4
DEV_009_2024-12-24 22:00:00,2024-12-24 22:00:00,DEV_009,5G,76,9,8b:86:7c:6c:5a:9f
DEV_009_2024-12-24 23:00:00,2024-12-24 23:00:00,DEV_009,5G,43,48,e9:de:b6:c6:a6:28
DEV_009_2024-12-25 00:00:00,2024-12-25 00:00:00,DEV_009,5G,61,30,e1:58:a6:0d:27:85
DEV_009_2024-12-25 01:00:00,2024-12-25 01:00:00,DEV_009,2.4G,76,64,f7:62:a1:7f:67:5c
DEV_009_2024-12-25 02:00:00,2024-12-25 02:00:00,DEV_009,5G,89,72,00:7e:e8:7a:1e:43
DEV_009_2024-12-25 03:00:00,2024-12-25 03:00:00,DEV_009,6G_guest,46,44,5f:57:5b:ee:85:c5
DEV_009_2024-12-25 04:00:00,2024-12-25 04:00:00,DEV_009,5G_guest,33,83,a6:0e:7c:a9:c5:55
DEV_009_2024-12-25 05:00:00,2024-12-25 05:00:00,DEV_009,6G_guest,78,23,08:63:72:8e:89:f3
DEV_009_2024-12-25 06:00:00,2024-12-25 06:00:00,DEV_009,6G_iptv,17,71,7b:5f:15:07:79:a7
DEV_009_2024-12-25 07:00:00,2024-12-25 07:00:00,DEV_009,5G,94,32,5e:d9:fd:86:0c:b0
DEV_009_2024-12-25 08:00:00,2024-12-25 08:00:00,DEV_009,5G_guest,97,53,f2:90:96:c1:50:0b
DEV_009_2024-12-25 09:00:00,2024-12-25 09:00:00,DEV_009,5G_guest,48,28,af:c6:35:a2:5c:65
DEV_009_2024-12-25 10:00:00,2024-12-25 10:00:00,DEV_009,6G_guest,87,34,b1:10:10:00:0d:1a
DEV_009_2024-12-25 11:00:00,2024-12-25 11:00:00,DEV_009,6G_guest,15,35,16:1f:14:37:33:77
DEV_009_2024-12-25 12:00:00,2024-12-25 12:00:00,DEV_009,6G,45,38,ea:c9:b3:9b:a7:6d
DEV_009_2024-12-25 13:00:00,2024-12-25 13:00:00,DEV_009,6G,99,72,2e:51:4d:88:fd:8f
DEV_009_2024-12-25 14:00:00,2024-12-25 14:00:00,DEV_009,5G,44,94,a5:73:e7:d9:f6:b3
DEV_009_2024-12-25 15:00:00,2024-12-25 15:00:00,DEV_009,6G,12,76,b6:d8:5d:e0:b3:62
DEV_009_2024-12-25 16:00:00,2024-12-25 16:00:00,DEV_009,2.4G,29,41,80:4d:65:aa:55:66
DEV_009_2024-12-25 17:00:00,2024-12-25 17:00:00,DEV_009,5G_iptv,16,93,9c:73:70:18:d2:e3
DEV_009_2024-12-25 18:00:00,2024-12-25 18:00:00,DEV_009,6G,78,71,b8:61:92:6d:92:98
DEV_009_2024-12-25 19:00:00,2024-12-25 19:00:00,DEV_009,6G_guest,55,52,5e:4a:f3:8d:9b:a5
DEV_009_2024-12-25 20:00:00,2024-12-25 20:00:00,DEV_009,6G_guest,88,69,b4:13:ab:42:f4:38
DEV_009_2024-12-25 21:00:00,2024-12-25 21:00:00,DEV_009,5G_iptv,7,34,ad:b7:8d:12:28:48
DEV_009_2024-12-25 22:00:00,2024-12-25 22:00:00,DEV_009,5G,96,99,6a:ac:51:80:dc:6f
DEV_009_2024-12-25 23:00:00,2024-12-25 23:00:00,DEV_009,6G,80,5,13:8d:9c:5f:0f:5b
DEV_009_2024-12-26 00:00:00,2024-12-26 00:00:00,DEV_009,5G,17,12,56:6a:4c:f6:66:f6
DEV_009_2024-12-26 01:00:00,2024-12-26 01:00:00,DEV_009,2.4G,70,46,59:1f:b4:37:44:b1
DEV_009_2024-12-26 02:00:00,2024-12-26 02:00:00,DEV_009,5G,92,52,d3:a9:b9:8a:d9:cf
DEV_009_2024-12-26 03:00:00,2024-12-26 03:00:00,DEV_009,6G_iptv,66,2,a2:1a:83:7b:8c:d4
DEV_009_2024-12-26 04:00:00,2024-12-26 04:00:00,DEV_009,5G_guest,1,21,6d:f6:76:bd:80:5e
DEV_009_2024-12-26 05:00:00,2024-12-26 05:00:00,DEV_009,6G,80,37,ed:e6:d0:85:60:6f
DEV_009_2024-12-26 06:00:00,2024-12-26 06:00:00,DEV_009,5G_guest,95,55,78:d7:a2:0f:4a:a2
DEV_009_2024-12-26 07:00:00,2024-12-26 07:00:00,DEV_009,2.4G,81,89,08:28:43:34:b9:6d
DEV_009_2024-12-26 08:00:00,2024-12-26 08:00:00,DEV_009,6G_iptv,86,84,aa:c0:44:6a:16:1f
DEV_009_2024-12-26 09:00:00,2024-12-26 09:00:00,DEV_009,6G_guest,36,52,84:8a:eb:c9:fe:38
DEV_009_2024-12-26 10:00:00,2024-12-26 10:00:00,DEV_009,6G_iptv,92,66,6e:09:52:e1:f4:39
DEV_009_2024-12-26 11:00:00,2024-12-26 11:00:00,DEV_009,6G_iptv,13,66,26:20:96:91:f8:55
DEV_009_2024-12-26 12:00:00,2024-12-26 12:00:00,DEV_009,5G,90,85,84:5f:6c:fb:01:27
DEV_009_2024-12-26 13:00:00,2024-12-26 13:00:00,DEV_009,2.4G,19,7,26:9f:c5:d9:26:01
DEV_009_2024-12-26 14:00:00,2024-12-26 14:00:00,DEV_009,6G_guest,57,20,f5:ae:d0:6f:13:b3
DEV_009_2024-12-26 15:00:00,2024-12-26 15:00:00,DEV_009,2.4G,17,91,47:f3:10:93:61:df
DEV_009_2024-12-26 16:00:00,2024-12-26 16:00:00,DEV_009,6G_guest,13,9,ee:4f:3b:b9:ad:76
DEV_009_2024-12-26 17:00:00,2024-12-26 17:00:00,DEV_009,5G_iptv,79,36,2f:21:85:2b:e9:9d
DEV_009_2024-12-26 18:00:00,2024-12-26 18:00:00,DEV_009,2.4G,94,34,6e:4e:4b:fd:d8:7f
DEV_009_2024-12-26 19:00:00,2024-12-26 19:00:00,DEV_009,5G_guest,3,18,07:ac:5e:78:71:c3
DEV_009_2024-12-26 20:00:00,2024-12-26 20:00:00,DEV_009,6G_guest,9,82,87:21:13:1a:21:7e
DEV_009_2024-12-26 21:00:00,2024-12-26 21:00:00,DEV_009,6G_iptv,34,12,8e:b9:ba:cf:cb:89
DEV_009_2024-12-26 22:00:00,2024-12-26 22:00:00,DEV_009,2.4G,36,39,13:f7:89:6c:a6:7c
DEV_009_2024-12-26 23:00:00,2024-12-26 23:00:00,DEV_009,5G_iptv,21,21,7e:4f:58:62:29:27
DEV_009_2024-12-27 00:00:00,2024-12-27 00:00:00,DEV_009,6G,73,18,8f:49:20:5b:95:1b
DEV_009_2024-12-27 01:00:00,2024-12-27 01:00:00,DEV_009,6G_guest,19,81,25:33:c5:28:26:0c
DEV_009_2024-12-27 02:00:00,2024-12-27 02:00:00,DEV_009,6G_iptv,87,53,3c:69:2f:2a:7a:1e
DEV_009_2024-12-27 03:00:00,2024-12-27 03:00:00,DEV_009,5G_iptv,22,19,26:70:5e:3c:eb:b0
DEV_009_2024-12-27 04:00:00,2024-12-27 04:00:00,DEV_009,5G_iptv,36,61,8e:f6:d0:b4:c3:99
DEV_009_2024-12-27 05:00:00,2024-12-27 05:00:00,DEV_009,5G_iptv,53,96,56:48:06:eb:f3:22
DEV_009_2024-12-27 06:00:00,2024-12-27 06:00:00,DEV_009,6G,89,41,39:97:0d:03:17:fa
DEV_009_2024-12-27 07:00:00,2024-12-27 07:00:00,DEV_009,6G_guest,76,47,92:bb:54:80:56:bb
DEV_009_2024-12-27 08:00:00,2024-12-27 08:00:00,DEV_009,6G_guest,89,88,93:3b:b8:66:b7:0a
DEV_009_2024-12-27 09:00:00,2024-12-27 09:00:00,DEV_009,5G_iptv,90,85,ce:77:be:70:a4:20
DEV_009_2024-12-27 10:00:00,2024-12-27 10:00:00,DEV_009,6G,6,12,08:8f:28:74:43:b3
DEV_009_2024-12-27 11:00:00,2024-12-27 11:00:00,DEV_009,5G_guest,20,66,9d:0f:47:8e:82:1e
DEV_009_2024-12-27 12:00:00,2024-12-27 12:00:00,DEV_009,6G_guest,69,93,cc:aa:b1:be:c7:74
DEV_009_2024-12-27 13:00:00,2024-12-27 13:00:00,DEV_009,5G,98,28,ef:b0:6e:88:21:e7
DEV_009_2024-12-27 14:00:00,2024-12-27 14:00:00,DEV_009,2.4G,65,89,cf:1e:f3:42:8b:4a
